	task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
0	NR	YAC	1	1	0.12819232628753036	0.19525725622622972	0.207891170683148	0.13858686779275517	0.14661942223997199	0.3069466304100324	0.08891777082922118	0.1962919823725534	0.12819232628753036	0.19525725622622972	0.207891170683148	0.13858686779275517	0.14661942223997199	0.3069466304100324	0.08891777082922118	0.1962919823725534	0.12819232628753036	0.19525725622622972	0.207891170683148	0.13858686779275517	0.14661942223997199	0.3069466304100324	0.08891777082922118	0.1962919823725534	-1	-1	-1	-1	-1	-1	-1	-1	0.15715742204677183	0.24275266325145273	0.18292551627228254	0.14916567030171035	0.13494809027303759	0.24342291431033397	0.1337195680960973	0.15655397220678852
1	NR	YAC	1	1	0.16450438921900495	0.3375735490515542	0.3113612717602709	0.25818856614597424	0.3264020376412347	0.684563302676817	0.3130574496579887	0.46025395423829124	0.16450438921900495	0.3375735490515542	0.3113612717602709	0.25818856614597424	0.3264020376412347	0.684563302676817	0.3130574496579887	0.46025395423829124	0.16450438921900495	0.3375735490515542	0.3113612717602709	0.25818856614597424	0.3264020376412347	0.684563302676817	0.3130574496579887	0.46025395423829124	-1	-1	-1	-1	-1	-1	-1	-1	0.1806145394942007	0.316864633575484	0.33775665750450123	0.27213336499712415	0.3207455509337509	0.7022599462669815	0.2475346361316988	0.278659338275115
2	NR	YAC	1	1	0.27420527947876183	0.49828764505914613	0.4774370706579759	0.3612888946016494	0.37750993583089726	0.8894231218725515	0.19915320839373926	0.44156788743908004	0.27420527947876183	0.49828764505914613	0.4774370706579759	0.3612888946016494	0.37750993583089726	0.8894231218725515	0.19915320839373926	0.44156788743908004	0.27420527947876183	0.49828764505914613	0.4774370706579759	0.3612888946016494	0.37750993583089726	0.8894231218725515	0.19915320839373926	0.44156788743908004	-1	-1	-1	-1	-1	-1	-1	-1	0.2823869969227754	0.4751783177601123	0.47307972454014574	0.4170704230762734	0.37309451428841917	0.8226598998218763	0.2809222635181053	0.37255795813261733
3	NR	YAC	1	1	0.3388560876944625	0.6729776292987342	0.6171393515921868	0.5790402559389185	0.5506083217240004	1.1694430245093346	0.260741603261697	0.4989524736905828	0.3388560876944625	0.6729776292987342	0.6171393515921868	0.5790402559389185	0.5506083217240004	1.1694430245093346	0.260741603261697	0.4989524736905828	0.3388560876944625	0.6729776292987342	0.6171393515921868	0.5790402559389185	0.5506083217240004	1.1694430245093346	0.260741603261697	0.4989524736905828	-1	-1	-1	-1	-1	-1	-1	-1	0.3628574656922198	0.5733663059210801	0.6339425616447676	0.6430274647638616	0.5638910484101418	1.061217428144266	0.36073876156822615	0.4477760193698006
4	NR	YAC	1	1	0.3016290290607785	0.4863406947716178	0.46610304195204866	0.4535618560633762	0.45903765059046103	0.8016948112052253	0.31279562538586136	0.380549058160388	0.3016290290607785	0.4863406947716178	0.46610304195204866	0.4535618560633762	0.45903765059046103	0.8016948112052253	0.31279562538586136	0.380549058160388	0.3016290290607785	0.4863406947716178	0.46610304195204866	0.4535618560633762	0.45903765059046103	0.8016948112052253	0.31279562538586136	0.380549058160388	-1	-1	-1	-1	-1	-1	-1	-1	0.37135196382554664	0.5071262105801666	0.4496283018885283	0.45347328988585506	0.44782934641167593	0.618853898781729	0.3411057760871102	0.34618268627384285
5	NR	YAC	1	1	0.3526482837212971	0.3822011439439905	0.3092494255164384	0.41416711264967127	0.359691895512484	0.5609178398590814	0.17774259241272142	0.3580150620616962	0.3526482837212971	0.3822011439439905	0.3092494255164384	0.41416711264967127	0.359691895512484	0.5609178398590814	0.17774259241272142	0.3580150620616962	0.3526482837212971	0.3822011439439905	0.3092494255164384	0.41416711264967127	0.359691895512484	0.5609178398590814	0.17774259241272142	0.3580150620616962	-1	-1	-1	-1	-1	-1	-1	-1	0.23656652920385846	0.3503465515912707	0.32330208536823907	0.4227327266742845	0.4407480472058318	0.5588219424848362	0.14341819537686257	0.30487831919133296
6	NR	YAC	1	1	0.18687895332396345	0.22107862695686925	0.23923405646297918	0.20333510463005297	0.1844828851370458	0.4300089104975534	0.13240938999700846	0.30130523005539167	0.18687895332396345	0.22107862695686925	0.23923405646297918	0.20333510463005297	0.1844828851370458	0.4300089104975534	0.13240938999700846	0.30130523005539167	0.18687895332396345	0.22107862695686925	0.23923405646297918	0.20333510463005297	0.1844828851370458	0.4300089104975534	0.13240938999700846	0.30130523005539167	-1	-1	-1	-1	-1	-1	-1	-1	0.21114126062610108	0.29232137425288696	0.26217317805385354	0.17297255731193723	0.1781404516033666	0.3909621159377574	0.17897691235668045	0.23123847883609955
7	NR	YAC	1	1	0.29525151987119996	0.47666786662067745	0.45794035367384217	0.32851923697415913	0.3615734996816833	0.8821711617575525	0.20078071840522235	0.4650400829798817	0.29525151987119996	0.47666786662067745	0.45794035367384217	0.32851923697415913	0.3615734996816833	0.8821711617575525	0.20078071840522235	0.4650400829798817	0.29525151987119996	0.47666786662067745	0.45794035367384217	0.32851923697415913	0.3615734996816833	0.8821711617575525	0.20078071840522235	0.4650400829798817	-1	-1	-1	-1	-1	-1	-1	-1	0.2869505313667534	0.4727034972200576	0.46855318091529985	0.3669732472833275	0.34520230518520423	0.8282048350412275	0.27271140561786816	0.37418521115900955
8	NR	YAC	1	1	0.344349890233905	0.5296251192024746	0.5014703659116477	0.38557856813800256	0.442226207811944	1.0412599279146608	0.2407012328238059	0.47530200074773854	0.344349890233905	0.5296251192024746	0.5014703659116477	0.38557856813800256	0.442226207811944	1.0412599279146608	0.2407012328238059	0.47530200074773854	0.344349890233905	0.5296251192024746	0.5014703659116477	0.38557856813800256	0.442226207811944	1.0412599279146608	0.2407012328238059	0.47530200074773854	-1	-1	-1	-1	-1	-1	-1	-1	0.3438205875392252	0.5056739848163065	0.5460107138112451	0.4391861891968848	0.4146023506251405	0.9830094859329519	0.3180538514847733	0.4257411656140475
9	NR	YAC	1	1	0.5268237900563293	0.7781095282461824	0.6469537223421843	0.4696191879021881	0.5645724681834323	1.1498383908090062	0.3688933157636018	0.818402848089501	0.5268237900563293	0.7781095282461824	0.6469537223421843	0.4696191879021881	0.5645724681834323	1.1498383908090062	0.3688933157636018	0.818402848089501	0.5268237900563293	0.7781095282461824	0.6469537223421843	0.4696191879021881	0.5645724681834323	1.1498383908090062	0.3688933157636018	0.818402848089501	-1	-1	-1	-1	-1	-1	-1	-1	0.3371441823734595	0.6688268758722289	0.5914364674288851	0.4606133325996544	0.5340174634710033	1.1342251519008824	0.2954810558566936	0.5022326127611515
