task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
NR	YAC	1	7	0.1154781079955931	0.19059524773671313	0.08415142813547494	0.17410631302357413	0.13095225693002024	0.2606565752044518	0.2323289211957849	0.18584566231512553	0.15790784517754433	0.12392783520842512	0.07237827387604254	0.16545293630658758	0.12961608046928402	0.26820928420167667	0.2144725729507219	0.19007342625456974	0.15790784517754433	0.12392783520842512	0.07237827387604254	0.16545293630658758	0.12961608046928402	0.26820928420167667	0.2144725729507219	0.19007342625456974	-1	-1	-1	-1	-1	-1	-1	-1	0.14263641847133188	0.13456274466172183	0.1553540378100273	0.1755479862724811	0.14987517099973746	0.27010570270525097	0.19749564076429016	0.1290236095160084
NR	YAC	1	7	0.22919003781461347	0.10195951227864368	0.21029016327805275	0.3702729551279633	0.27897623519586834	0.6763168470245767	0.06569159842799463	0.27260936701022853	0.18414430772975543	0.08674445899828637	0.1917316950220479	0.37232624690548355	0.23979290109574763	0.6974214456801389	0.12953162768592955	0.2549605595416755	0.18414430772975543	0.08674445899828637	0.1917316950220479	0.37232624690548355	0.23979290109574763	0.6974214456801389	0.12953162768592955	0.2549605595416755	-1	-1	-1	-1	-1	-1	-1	-1	0.20052589528021797	0.1527704225016546	0.300717201938573	0.3423764088846962	0.2362293597996519	0.740873328430191	0.21010857181472548	0.16921069713693482
NR	YAC	1	7	0.15044612510451455	0.3086276159954934	0.25389554517808743	0.4391035094338547	0.14689756822718014	0.8968409597112937	0.27250415766803127	0.2139231792404041	0.18841300104232434	0.2654766733471633	0.2260752146075293	0.43314835049631256	0.15302294011808582	0.9364725320466962	0.2828292502820252	0.22247944137030612	0.18841300104232434	0.2654766733471633	0.2260752146075293	0.43314835049631256	0.15302294011808582	0.9364725320466962	0.2828292502820252	0.22247944137030612	-1	-1	-1	-1	-1	-1	-1	-1	0.24817565535913363	0.2726921236738524	0.37281272879415284	0.40420265871045047	0.23041206274361295	0.9318942569459598	0.3576961427499152	0.1883179356409057
NR	YAC	1	7	0.22421724224170117	0.4033236439671998	0.40660990617825205	0.5948362192762227	0.22118467039103165	1.1784311896123203	0.25310385959597304	0.3543742010693814	0.2549153742958808	0.3698527330524812	0.32314690896578663	0.6254114216384155	0.29389479697470267	1.2243685316164987	0.32200999340473635	0.3729400219756097	0.2549153742958808	0.3698527330524812	0.32314690896578663	0.6254114216384155	0.29389479697470267	1.2243685316164987	0.32200999340473635	0.3729400219756097	-1	-1	-1	-1	-1	-1	-1	-1	0.31351855133934214	0.3428457836406923	0.47133722884723567	0.5515029906445154	0.38460825419869693	1.1807952804016688	0.3952036548831113	0.2943785378129319
NR	YAC	1	7	0.2978993598431497	0.43623607523799784	0.14366726241027084	0.4562717035079424	0.2995353595203247	0.6720183890050406	0.40301086359450383	0.5044746599793863	0.38385552350200347	0.3372879984332502	0.13195716481007738	0.46728544003088257	0.3763933209745968	0.7039696259607383	0.4311788301543351	0.5555190022438625	0.38385552350200347	0.3372879984332502	0.13195716481007738	0.46728544003088257	0.3763933209745968	0.7039696259607383	0.4311788301543351	0.5555190022438625	-1	-1	-1	-1	-1	-1	-1	-1	0.32156683624951654	0.3048381946515805	0.3036614977292591	0.4630054478266367	0.4357046237861792	0.6684539674350685	0.3929508670898961	0.36876257390447026
NR	YAC	1	7	0.13711644202087778	0.38439162037745533	0.27939797986936277	0.44807392318188305	0.37009405867233036	0.2477422748440213	0.09015107374287255	0.2240188657769413	0.2040689997436993	0.23386137845199534	0.22454357013701573	0.42444067774620753	0.40868809421238395	0.25212312862711644	0.2691500142472065	0.3413083672210123	0.2040689997436993	0.23386137845199534	0.22454357013701573	0.42444067774620753	0.40868809421238395	0.25212312862711644	0.2691500142472065	0.3413083672210123	-1	-1	-1	-1	-1	-1	-1	-1	0.18573838903604273	0.21455370399484697	0.24243939500247053	0.45785287266535096	0.4304605494730022	0.3208190986467664	0.2615083292592345	0.2950371678896112
NR	YAC	1	7	0.11164134969080172	0.20569578961327434	0.181043656233935	0.21267064761226442	0.1612156892280707	0.4222750147032827	0.2893844735709735	0.11372995264690278	0.13636680486267	0.1497846394289662	0.14475357271754982	0.20624290336674334	0.18564801628333275	0.44552162461509026	0.25799271322381384	0.10207098510525707	0.13636680486267	0.1497846394289662	0.14475357271754982	0.20624290336674334	0.18564801628333275	0.44552162461509026	0.25799271322381384	0.10207098510525707	-1	-1	-1	-1	-1	-1	-1	-1	0.17194690196311274	0.18536600899959016	0.22988610093565545	0.22906318455427283	0.16516056624797862	0.4790443460368772	0.29653184925014564	0.12210787235040939
NR	YAC	1	7	0.12530657677096288	0.2953021815442269	0.19852241360557685	0.3771343834173474	0.15853965289326669	0.8953524154174665	0.2976645184113592	0.17238312267716288	0.16747040893428033	0.2565505743361967	0.20927212557833144	0.3776960792897451	0.17323690196310404	0.9404093909185915	0.29175994261949534	0.17353635133303813	0.16747040893428033	0.2565505743361967	0.20927212557833144	0.3776960792897451	0.17323690196310404	0.9404093909185915	0.29175994261949534	0.17353635133303813	-1	-1	-1	-1	-1	-1	-1	-1	0.24497099401259956	0.27917103960370837	0.3646355894236023	0.3751690743845273	0.22582977263970216	0.9605933973204848	0.39100803372025417	0.17482628829057623
NR	YAC	1	7	0.15595008517760756	0.31599583026842715	0.22129695944946268	0.4226138083659247	0.21249213861160307	1.073972045566567	0.33382632311194343	0.22752272218096778	0.20953296051902476	0.31281166906522095	0.2588198528635123	0.4108798235022361	0.22772301622526506	1.142150574160742	0.31314597607520556	0.21378374272189288	0.20953296051902476	0.31281166906522095	0.2588198528635123	0.4108798235022361	0.22772301622526506	1.142150574160742	0.31314597607520556	0.21378374272189288	-1	-1	-1	-1	-1	-1	-1	-1	0.2893580359919055	0.32420608350544255	0.4095132197671284	0.41021975748378525	0.27701806361388326	1.1589933867448434	0.45610617899378786	0.22835302855334716
NR	YAC	1	7	0.27513677478956866	0.48371978926215503	0.4153457079529139	0.34934235939525693	0.3187698350224968	1.1881916640331045	0.20858201190489245	0.32794605595849324	0.19804047112766593	0.36101499766270545	0.36659141924607486	0.5201884536845147	0.41240587225006414	1.2278231838143518	0.30223494371500437	0.2408040386424726	0.19804047112766593	0.36101499766270545	0.36659141924607486	0.5201884536845147	0.41240587225006414	1.2278231838143518	0.30223494371500437	0.2408040386424726	-1	-1	-1	-1	-1	-1	-1	-1	0.30760897108706836	0.40102705099561187	0.5499929262739562	0.5538063197598689	0.45736301008185337	1.3310379898953213	0.46811769314354257	0.25286164835275105
