task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
TSR	YAC	0	13	0.07849960735477308	0.06595920489138737	0.26413468537204865	0.2822452597192033	0.3021398487697216	0.3853927268840461	0.20558603517408833	0.1096019841856407	0.07849960735477308	0.06595920489138737	0.26413468537204865	0.2822452597192033	0.3021398487697216	0.3853927268840461	0.20558603517408833	0.1096019841856407	0.07849960735477308	0.06595920489138737	0.26413468537204865	0.2822452597192033	0.3021398487697216	0.3853927268840461	0.20558603517408833	0.1096019841856407	0.07849960735477308	0.06595920489138737	0.26413468537204865	0.2822452597192033	0.3021398487697216	0.3853927268840461	0.20558603517408833	0.1096019841856407	0.07849960735477308	0.06595920489138737	0.26413468537204865	0.2822452597192033	0.3021398487697216	0.3853927268840461	0.20558603517408833	0.1096019841856407
TSR	YAC	0	13	0.2208397125807792	0.21605826087777483	0.20063636294851916	0.41020153187811803	0.2743840788178127	0.28785750884333267	0.29215024319551486	0.15798831109698588	0.2208397125807792	0.21605826087777483	0.20063636294851916	0.41020153187811803	0.2743840788178127	0.28785750884333267	0.29215024319551486	0.15798831109698588	0.2208397125807792	0.21605826087777483	0.20063636294851916	0.41020153187811803	0.2743840788178127	0.28785750884333267	0.29215024319551486	0.15798831109698588	0.2208397125807792	0.21605826087777483	0.20063636294851916	0.41020153187811803	0.2743840788178127	0.28785750884333267	0.29215024319551486	0.15798831109698588	0.2208397125807792	0.21605826087777483	0.20063636294851916	0.41020153187811803	0.2743840788178127	0.28785750884333267	0.29215024319551486	0.15798831109698588
TSR	YAC	0	13	0.047914625672803156	0.03532806935696615	0.2008786215070439	0.21524080221936479	0.19786094686355382	0.23611567695999974	0.31277037054124235	0.13112284302234214	0.047914625672803156	0.03532806935696615	0.2008786215070439	0.21524080221936479	0.19786094686355382	0.23611567695999974	0.31277037054124235	0.13112284302234214	0.047914625672803156	0.03532806935696615	0.2008786215070439	0.21524080221936479	0.19786094686355382	0.23611567695999974	0.31277037054124235	0.13112284302234214	0.047914625672803156	0.03532806935696615	0.2008786215070439	0.21524080221936479	0.19786094686355382	0.23611567695999974	0.31277037054124235	0.13112284302234214	0.047914625672803156	0.03532806935696615	0.2008786215070439	0.21524080221936479	0.19786094686355382	0.23611567695999974	0.31277037054124235	0.13112284302234214
TSR	YAC	0	13	0.09847171502541129	0.1256354743917321	0.32788774977581503	0.356727799548848	0.3447654934152391	0.3990466118004905	0.44333488039782687	0.16702110237499423	0.09847171502541129	0.1256354743917321	0.32788774977581503	0.356727799548848	0.3447654934152391	0.3990466118004905	0.44333488039782687	0.16702110237499423	0.09847171502541129	0.1256354743917321	0.32788774977581503	0.356727799548848	0.3447654934152391	0.3990466118004905	0.44333488039782687	0.16702110237499423	0.09847171502541129	0.1256354743917321	0.32788774977581503	0.356727799548848	0.3447654934152391	0.3990466118004905	0.44333488039782687	0.16702110237499423	0.09847171502541129	0.1256354743917321	0.32788774977581503	0.356727799548848	0.3447654934152391	0.3990466118004905	0.44333488039782687	0.16702110237499423
TSR	YAC	0	13	0.1136939736617768	0.10924277346257985	0.14997535085122157	0.14670522363645414	0.17260867194971377	0.20671784313089528	0.16747098332950167	0.07589424960577479	0.1136939736617768	0.10924277346257985	0.14997535085122157	0.14670522363645414	0.17260867194971377	0.20671784313089528	0.16747098332950167	0.07589424960577479	0.1136939736617768	0.10924277346257985	0.14997535085122157	0.14670522363645414	0.17260867194971377	0.20671784313089528	0.16747098332950167	0.07589424960577479	0.1136939736617768	0.10924277346257985	0.14997535085122157	0.14670522363645414	0.17260867194971377	0.20671784313089528	0.16747098332950167	0.07589424960577479	0.1136939736617768	0.10924277346257985	0.14997535085122157	0.14670522363645414	0.17260867194971377	0.20671784313089528	0.16747098332950167	0.07589424960577479
TSR	YAC	0	13	0.15141754594591725	0.17649025479881086	0.17420817064783783	0.14425273339765493	0.271352593455676	0.2939976206431832	0.16950364431915838	0.08942179216251406	0.15141754594591725	0.17649025479881086	0.17420817064783783	0.14425273339765493	0.271352593455676	0.2939976206431832	0.16950364431915838	0.08942179216251406	0.15141754594591725	0.17649025479881086	0.17420817064783783	0.14425273339765493	0.271352593455676	0.2939976206431832	0.16950364431915838	0.08942179216251406	0.15141754594591725	0.17649025479881086	0.17420817064783783	0.14425273339765493	0.271352593455676	0.2939976206431832	0.16950364431915838	0.08942179216251406	0.15141754594591725	0.17649025479881086	0.17420817064783783	0.14425273339765493	0.271352593455676	0.2939976206431832	0.16950364431915838	0.08942179216251406
TSR	YAC	0	13	0.10872190347946513	0.10371948288435874	0.15369559883204423	0.26507414286056713	0.18004414919081962	0.1948195966892976	0.26977774903835294	0.12417518327300496	0.10872190347946513	0.10371948288435874	0.15369559883204423	0.26507414286056713	0.18004414919081962	0.1948195966892976	0.26977774903835294	0.12417518327300496	0.10872190347946513	0.10371948288435874	0.15369559883204423	0.26507414286056713	0.18004414919081962	0.1948195966892976	0.26977774903835294	0.12417518327300496	0.10872190347946513	0.10371948288435874	0.15369559883204423	0.26507414286056713	0.18004414919081962	0.1948195966892976	0.26977774903835294	0.12417518327300496	0.10872190347946513	0.10371948288435874	0.15369559883204423	0.26507414286056713	0.18004414919081962	0.1948195966892976	0.26977774903835294	0.12417518327300496
TSR	YAC	0	13	0.10118117492943465	0.10162672518774842	0.14956088749283605	0.2354880072356028	0.1619755225153334	0.17647375072940746	0.23261998167990736	0.10695749234110054	0.10118117492943465	0.10162672518774842	0.14956088749283605	0.2354880072356028	0.1619755225153334	0.17647375072940746	0.23261998167990736	0.10695749234110054	0.10118117492943465	0.10162672518774842	0.14956088749283605	0.2354880072356028	0.1619755225153334	0.17647375072940746	0.23261998167990736	0.10695749234110054	0.10118117492943465	0.10162672518774842	0.14956088749283605	0.2354880072356028	0.1619755225153334	0.17647375072940746	0.23261998167990736	0.10695749234110054	0.10118117492943465	0.10162672518774842	0.14956088749283605	0.2354880072356028	0.1619755225153334	0.17647375072940746	0.23261998167990736	0.10695749234110054
TSR	YAC	0	13	0.2544112083115463	0.26136077042767175	0.6215191808401271	0.784354604484662	0.6108747232739832	0.6908442735727073	0.9300309887683972	0.39204655820787837	0.2544112083115463	0.26136077042767175	0.6215191808401271	0.784354604484662	0.6108747232739832	0.6908442735727073	0.9300309887683972	0.39204655820787837	0.2544112083115463	0.26136077042767175	0.6215191808401271	0.784354604484662	0.6108747232739832	0.6908442735727073	0.9300309887683972	0.39204655820787837	0.2544112083115463	0.26136077042767175	0.6215191808401271	0.784354604484662	0.6108747232739832	0.6908442735727073	0.9300309887683972	0.39204655820787837	0.2544112083115463	0.26136077042767175	0.6215191808401271	0.784354604484662	0.6108747232739832	0.6908442735727073	0.9300309887683972	0.39204655820787837
TSR	YAC	0	13	0.12326593327335612	0.08324395871440529	0.36673206740588343	0.5412053936389215	0.45202866078138726	0.5266295574897243	0.7640408070398161	0.33691692654836	0.12326593327335612	0.08324395871440529	0.36673206740588343	0.5412053936389215	0.45202866078138726	0.5266295574897243	0.7640408070398161	0.33691692654836	0.12326593327335612	0.08324395871440529	0.36673206740588343	0.5412053936389215	0.45202866078138726	0.5266295574897243	0.7640408070398161	0.33691692654836	0.12326593327335612	0.08324395871440529	0.36673206740588343	0.5412053936389215	0.45202866078138726	0.5266295574897243	0.7640408070398161	0.33691692654836	0.12326593327335612	0.08324395871440529	0.36673206740588343	0.5412053936389215	0.45202866078138726	0.5266295574897243	0.7640408070398161	0.33691692654836
