task	subject	sentence_id	mean_a1	mean_a2	mean_b1	mean_b2	mean_g1	mean_g2	mean_t1	mean_t2
TSR	YAC	0	0.2026303193681631	0.19819213109001996	0.23659023654530678	0.2685091646696981	0.22364158245112545	0.249356172192679	0.2790653186773083	0.23111404059664797
TSR	YAC	0	0.1826355586852013	0.18317271005800886	0.2204624047117463	0.30742959742769904	0.28411483960440076	0.319115092417066	0.2404114518022444	0.19570952604534142
TSR	YAC	0	0.17989872969054146	0.17379385036685419	0.20764539414401945	0.22387978381466284	0.18844040820994554	0.19132632541309041	0.24915160021315297	0.215016378815921
TSR	YAC	0	0.29549450554431855	0.27918461201430705	0.3293784937605231	0.35456830104249143	0.29321547059052666	0.3072469002182808	0.4006063720342052	0.3304324478585843
TSR	YAC	0	0.12030468446296916	0.11824518728515414	0.1521579071529359	0.18710344131957846	0.18959421538249113	0.21649366171152792	0.14864168875863823	0.12828201054419638
TSR	YAC	0	0.13650397034776224	0.13631277251766985	0.15353370876691536	0.19440627182272008	0.18818789409114747	0.25966335213442493	0.16452538181693047	0.1296729717605447
TSR	YAC	0	0.14762691307551445	0.1409760148193151	0.16802539941645264	0.20291335124250243	0.17593752055352793	0.18573499578734384	0.20299419583154357	0.1712922654643053
TSR	YAC	0	0.1368843965766713	0.1296782777656942	0.1528703408003433	0.18108562578895204	0.15038510893878504	0.16154191242384364	0.18781041816804522	0.15588297301145543
TSR	YAC	0	0.5575117620753585	0.5262951459208383	0.6198775270316004	0.6811291355880005	0.5468866998739969	0.5664480876325624	0.7675059629812793	0.6436769154577785
TSR	YAC	0	0.3684002280275882	0.3605293390460321	0.43139336446558235	0.4889922076179571	0.42976540454742007	0.446240624557065	0.5135961661793907	0.45501281006321287
TSR	YAC	0	0.23383822581976096	0.23586361568695596	0.2563520867967023	0.31573521874635213	0.3113883679920249	0.41782328774473154	0.28624508633881873	0.23489602370063475
TSR	YAC	0	0.42600941347502946	0.4313673284334599	0.5075108917078525	0.5724175147301588	0.5357322195400849	0.5964809044793921	0.5946003861201181	0.4978222355590508
TSR	YAC	0	0.28532325590335544	0.27194388025700283	0.32436842646069597	0.3742828147346149	0.3159975153312295	0.3273259564543533	0.3958938808984592	0.33719232361829377
TSR	YAC	0	0.2695003204926041	0.258749212198357	0.30279597257562635	0.3774737048579593	0.3226629240614922	0.3562731219020765	0.3664001941939969	0.30123536559898034
TSR	YAC	0	0.18417193472176946	0.18164645000124902	0.21716756060647133	0.2706033894137355	0.2569167831572543	0.2725543577449824	0.25402296498852056	0.22226241247223355
TSR	YAC	0	0.24949608289415506	0.2526491980007021	0.2794175660628036	0.341181672286045	0.339580847861962	0.4211923743207354	0.3139628791127919	0.2746004506686359
TSR	YAC	0	0.16099119163039477	0.16043410480234238	0.19184283491109277	0.21215105382170682	0.1796542093668731	0.18515154904889675	0.22859068235945965	0.20129263049171695
TSR	YAC	0	0.21291548919014794	0.2077230435818839	0.2489864150883815	0.3062950997642002	0.28555304692299627	0.30056925748164764	0.2931362863445796	0.2557749897496578
TSR	YAC	0	0.21389296765269225	0.20681112952766192	0.246352279107336	0.3052047297200105	0.2804316704698118	0.2961284087964244	0.2940288590506261	0.25242466944289865
TSR	YAC	0	0.13860784320983027	0.13918628556713233	0.16769546228929721	0.23644586767604608	0.2315638501492916	0.25110141466572866	0.1818748397066532	0.15327466056624653
TSR	YAC	0	0.25651834723011646	0.26176189281372836	0.2991327521623812	0.35869736951848114	0.3511802323621102	0.4069940307323613	0.33921141025709284	0.30668796606430593
TSR	YAC	0	0.24278900866511985	0.24361692360646375	0.27152049134180767	0.3313093732884079	0.33334079455631543	0.3989852355450613	0.3071845814905184	0.26870840425228215
TSR	YAC	0	0.3068948701624364	0.312544350904883	0.32194754266477565	0.41780400450853766	0.39930350643749235	0.5581340373607989	0.37517204802266824	0.2943398061581542
TSR	YAC	0	0.29474455681364675	0.3014905899269696	0.3087237037623448	0.4037116896760643	0.3827148846298926	0.5370094225703596	0.362739804303897	0.2830855724674725
TSR	YAC	0	0.42175254811432755	0.41562748266726157	0.44903526516175835	0.5862054029663141	0.5164074485286263	0.7117557563383402	0.5330605772021921	0.3881384625450524
TSR	YAC	0	0.3331208477971355	0.34337960605709866	0.34356803510567047	0.46381731773568413	0.4503406115487598	0.6112753012870403	0.41120654116583794	0.32698955853165507
TSR	YAC	0	0.3730613894641387	0.3799314199595967	0.3878287918843151	0.5047018473269441	0.4924075648006205	0.6734158431254726	0.45417907635853694	0.3627917425537312
TSR	YAC	0	0.37347921010049384	0.3811523825219751	0.3926369797230759	0.5138822234728957	0.480463493894099	0.6801866750219379	0.4616572888274101	0.35393200712079836
TSR	YAC	0	0.34307845993896086	0.3489266190086615	0.3660876534522214	0.4771265610867166	0.44889617725705955	0.6342097941294487	0.4201957956510616	0.3248538326889721
TSR	YAC	0	0.37347439790938186	0.37029163488118444	0.3973568516812001	0.515412961769209	0.45265789435205284	0.6296262565966673	0.4739875443073565	0.34468179522763004
TSR	YAC	0	0.12850158491007946	0.12967892655269667	0.14415784337823914	0.18453985990870472	0.1769759830731302	0.21524000933600368	0.17202966011102694	0.12794287712989819
TSR	YAC	0	0.576567547799761	0.5832861073295285	0.6056099187365181	0.7896188454617793	0.7346538081782396	1.0404177897332803	0.7137731869932195	0.5370697573998062
TSR	YAC	0	0.4808606765066597	0.4919332098476987	0.5066542679123517	0.664657306816532	0.618480972801798	0.8771890816103408	0.5964990642049852	0.4568873830494045
TSR	YAC	0	0.43673216426000167	0.44506547994643614	0.46063422172849405	0.6038243996938991	0.5572805369723886	0.7922189420617566	0.5435374040169055	0.4109851483788176
TSR	YAC	0	0.4255604466175125	0.43091791753310044	0.4517524444478903	0.5923185008322583	0.541063656949961	0.7688080021976912	0.5309632176277573	0.396219049069881
TSR	YAC	0	0.44241030238929757	0.4510710810550936	0.464784912259475	0.6092995055375581	0.5717765864755304	0.7684897042488583	0.5766283036808798	0.42157736867049245
TSR	YAC	0	0.42636188622855953	0.4383129640836399	0.44846740398542995	0.5949973382898588	0.5844043393336198	0.7795879127230665	0.5225029430989987	0.42811969358529195
TSR	YAC	0	0.6276682766400583	0.6351449176033797	0.6607630813099253	0.8618760360487183	0.7846028020497195	1.1153701390934887	0.7886495856028445	0.5845632920181701
TSR	YAC	0	0.44955820430890897	0.456677965939552	0.47664393841430486	0.6251769289387253	0.5740817529656281	0.8162327716142065	0.5596572972895617	0.42055180902538525
TSR	YAC	0	0.49424295199635077	0.5024182400223212	0.5209799971263575	0.6819521341381485	0.6252803192435593	0.8894574702371321	0.6179171622061143	0.4629506987998742
TSR	YAC	0	0.5781163079499354	0.5789251794111214	0.6155955418263159	0.8074017468670953	0.7303729914299669	1.030838821132464	0.7218751775825965	0.5309629849217959
TSR	YAC	0	0.459446833228915	0.4613629234797382	0.49063466876791495	0.6444449234572006	0.5817490258062352	0.8219764943419734	0.5741825891968785	0.423369338210254
TSR	YAC	0	0.4681401824143525	0.46668631685403117	0.5009055734118768	0.6584950462402913	0.5888865470053718	0.825025075962807	0.5862820530636305	0.4289110939310463
TSR	YAC	0	0.47070909461044724	0.4654007072429048	0.5052752760205501	0.6690991377810469	0.5997962093897428	0.8302902002709129	0.5864146193723929	0.4283264933424332
TSR	YAC	0	0.5539870403436268	0.5443747996338862	0.591427261687739	0.7815136590598395	0.7121818366417095	0.9860683527733297	0.6848933608606652	0.4979933746207175
TSR	YAC	0	0.34853234607046646	0.337396099080682	0.37627622790548576	0.5103621693922442	0.46619403497002454	0.6243069907066949	0.4274859888196524	0.3142766316381429
TSR	YAC	0	0.6736477532298673	0.6739973578891068	0.7164415489980431	0.9391091164607175	0.8511735156858916	1.201049873693404	0.8404982618807939	0.6179539405660751
TSR	YAC	0	0.6083960158584127	0.6025196671222189	0.649972637047028	0.8565923775142091	0.7732280717723146	1.078029378958697	0.7567496695103526	0.552168525906012
TSR	YAC	0	0.5647542250269327	0.5587493632089765	0.6036396909936986	0.7960822174598612	0.7175439385540182	0.9986080706987501	0.7027387117932172	0.5124652527671866
TSR	YAC	0	0.587155065550009	0.5782291246893534	0.6270384096937642	0.8278291296522118	0.7447177047486223	1.0302018086186122	0.7310700467171132	0.532021741991795
TSR	YAC	0	0.5928940976603437	0.5725787366595515	0.6203642302173029	0.7974488426984441	0.7107619663518675	0.9640890251585403	0.7535495755541001	0.5423161260297055
TSR	YAC	0	0.5540698087499883	0.5261613935704708	0.5948168251469166	0.6582491323993572	0.567884493726062	0.6154723570247301	0.7916949019515257	0.5860683498017988
TSR	YAC	0	0.6247839416665389	0.6180151068253797	0.6679377908420595	0.8811383702787721	0.7943150367910268	1.1050630256530267	0.7772629714779237	0.5668160988189055
TSR	YAC	0	0.7294692934014669	0.7178373480657815	0.7780401095178832	1.0262960966740697	0.9248626572616048	1.2799013372017203	0.9078263922047896	0.6600094874771456
TSR	YAC	0	0.6072781614007268	0.5857460321150197	0.6329538599148685	0.8006471487793092	0.7067169906512464	0.9534142818989674	0.7804622442885728	0.5617195448783038
TSR	YAC	0	0.6248971349272436	0.5965575663335606	0.6482211288779828	0.7891671986045002	0.6881374025202788	0.8976928819214626	0.8279819950940954	0.5940787699265442
TSR	YAC	0	0.6845987114264882	0.6662101609892197	0.726123976643355	0.9571679930681496	0.8671486567892343	1.187434406886289	0.8520004171138401	0.6159965695104328
TSR	YAC	0	0.7901018537215004	0.7617679591555703	0.8230127802690231	1.04310302684142	0.9251090240218369	1.2512995597425234	1.0131991083672223	0.7270178378579338
TSR	YAC	0	0.6021402631566817	0.5681496645936495	0.629748649518348	0.733505618835875	0.6271469111921755	0.7649814394563095	0.8241526385663486	0.5992324266378781
TSR	YAC	0	0.7442190012092996	0.7117062385805712	0.7729818654195378	0.9687417458861192	0.8523596567159492	1.1258011287932272	0.9691333999429699	0.6985068123974267
TSR	YAC	0	0.7825675188019012	0.7556112637026361	0.8226582677794096	1.0708292673577815	0.9573254800056776	1.2939242829838142	0.9885208390850938	0.7152365278741134
TSR	YAC	0	1.3355326756249282	1.302190298893509	1.4225670269584354	1.8833224494291043	1.7134218483919348	2.349584702468917	1.6539928333610956	1.198494430553954
TSR	YAC	0	0.7864876692197279	0.7633946678948055	0.8489217298831774	1.1437032221125794	1.0520839206816932	1.4234263674358483	0.9614817897454337	0.7022572239138958
TSR	YAC	0	0.6970315910503556	0.6727708733971076	0.7457546291712618	1.0000301000638494	0.9180172886058066	1.2374009132878347	0.8582063157614503	0.6237826625881614
TSR	YAC	0	0.5412684911256659	0.5220882867832082	0.5916917676130241	0.8143231897823486	0.7523352910432362	0.9961271657860414	0.6557333927496996	0.4856882072544512
TSR	YAC	0	0.4394560316467757	0.42317548788073045	0.4912425863136295	0.6891288496040207	0.6426442013171174	0.8372363867866753	0.5239781150739843	0.39393191740180417
TSR	YAC	0	0.28762480519352374	0.27628668463853	0.35096604022222694	0.5048846359342911	0.4915781385235219	0.6196779879158059	0.3240136405128549	0.24868599211449427
TSR	YAC	0	0.8555615067975951	0.8362249615003509	0.9329120478912577	1.2593609005438953	1.1622887652552418	1.5813418157787658	1.0386145674718805	0.7627705342685256
TSR	YAC	0	1.0262101269865882	1.0039996574346148	1.123293982356848	1.5186809999603732	1.4046199087005393	1.9106833224667221	1.242090372545022	0.9141393072961781
TSR	YAC	0	0.5966321824616725	0.5802848731002931	0.6715049340463838	0.9272359390303063	0.8704038090047701	1.1597032381935466	0.705665864665144	0.5263626332195318
TSR	YAC	0	0.4890183092986106	0.4798913776485295	0.5771470671099401	0.8113253322934221	0.7648189156663096	0.9999325290509433	0.5712200659422539	0.4330589642420469
TSR	YAC	0	0.3613094838281743	0.348163147385845	0.43948872080332246	0.6308391486150742	0.6112668632713464	0.7738205217972874	0.408419427422712	0.31347537825835736
TSR	YAC	0	0.3063417030314297	0.29512414271080284	0.38275974144375235	0.5493991721085477	0.5385735584898608	0.6762274880761177	0.3424570803672134	0.26337397738444485
TSR	YAC	0	0.6133370281365865	0.599265224494072	0.6926242278169449	0.9498087684996321	0.8939121174447385	1.2003560241988507	0.7240954713083991	0.5408713950620696
TSR	YAC	0	0.5594112304275632	0.5504705201911533	0.6553170427928954	0.9070228496692291	0.8585176038874454	1.1408815465823563	0.6532044932577799	0.4937668988608129
TSR	YAC	0	0.49490104760505077	0.5292854452399373	0.6431578241893021	0.8738606742559598	0.8035992921370395	1.0083623203718195	0.6829823428494285	0.47980182045608877
TSR	YAC	0	0.41310013105809723	0.3998466577781378	0.5190266652379179	0.7452708322571171	0.7285317631065577	0.9145628982188729	0.46294675741963365	0.3562781824322756
TSR	YAC	0	0.3488970933761531	0.3375781362235527	0.4494339923015691	0.6443512673931309	0.6375964693982461	0.7927777094417257	0.3866601347184389	0.2984439046714593
TSR	YAC	0	0.664356080237283	0.6430801672452782	0.7756896463547697	1.08680631610589	1.0379581190234488	1.3574126022964306	0.7659762842363336	0.5789606835283303
TSR	YAC	0	0.4945961269283366	0.47800720806587255	0.6251246316324817	0.9060185650793989	0.888920673102952	1.105091836982733	0.5520714469761897	0.42668196130977326
TSR	YAC	0	0.4196329214333474	0.4061080463602896	0.5385371047077661	0.7798502607927286	0.7696582548130528	0.9526559234215621	0.46599172475280676	0.36037513426733814
TSR	YAC	0	0.40660094298219573	0.3931126504910586	0.5130688550362694	0.7345582180982527	0.7204544191847112	0.9044806682131645	0.4543295168740298	0.34945510430471244
TSR	YAC	0	0.722164748301343	0.69760716822723	0.9047252754948166	1.3098631820091629	1.2806891803233944	1.597643867943171	0.8086456493153882	0.6244805532204248
