	task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
0	NR	YAC	0	19	0.05101744546134337	0.04448160988309315	0.06182062715548527	0.13900839646668817	0.15877720488314936	0.16834605247984144	0.1202767154736275	0.14431489316239304	0.05101744546134337	0.04448160988309315	0.06182062715548527	0.13900839646668817	0.15877720488314936	0.16834605247984144	0.1202767154736275	0.14431489316239304	0.05101744546134337	0.04448160988309315	0.06182062715548527	0.13900839646668817	0.15877720488314936	0.16834605247984144	0.1202767154736275	0.14431489316239304	0.05101744546134337	0.04448160988309315	0.06182062715548527	0.13900839646668817	0.15877720488314936	0.16834605247984144	0.1202767154736275	0.14431489316239304	0.05101744546134337	0.04448160988309315	0.06182062715548527	0.13900839646668817	0.15877720488314936	0.16834605247984144	0.1202767154736275	0.14431489316239304
1	NR	YAC	0	19	0.1320535555349231	0.19786753827006262	0.2119514270447445	0.31752938014834803	0.1930832429738082	0.8445855009333957	0.4971736955245995	0.27026390242169523	0.1320535555349231	0.19786753827006262	0.2119514270447445	0.31752938014834803	0.1930832429738082	0.8445855009333957	0.4971736955245995	0.27026390242169523	0.1320535555349231	0.19786753827006262	0.2119514270447445	0.31752938014834803	0.1930832429738082	0.8445855009333957	0.4971736955245995	0.27026390242169523	0.1320535555349231	0.19786753827006262	0.2119514270447445	0.31752938014834803	0.1930832429738082	0.8445855009333957	0.4971736955245995	0.27026390242169523	0.1320535555349231	0.19786753827006262	0.2119514270447445	0.31752938014834803	0.1930832429738082	0.8445855009333957	0.4971736955245995	0.27026390242169523
2	NR	YAC	0	19	0.09615648870710813	0.13812481310000727	0.2868678010815926	0.30384782943137034	0.35255674855418556	0.7773411055727903	0.4590517521293013	0.31232923984476985	0.09615648870710813	0.13812481310000727	0.2868678010815926	0.30384782943137034	0.35255674855418556	0.7773411055727903	0.4590517521293013	0.31232923984476985	0.09615648870710813	0.13812481310000727	0.2868678010815926	0.30384782943137034	0.35255674855418556	0.7773411055727903	0.4590517521293013	0.31232923984476985	0.09615648870710813	0.13812481310000727	0.2868678010815926	0.30384782943137034	0.35255674855418556	0.7773411055727903	0.4590517521293013	0.31232923984476985	0.09615648870710813	0.13812481310000727	0.2868678010815926	0.30384782943137034	0.35255674855418556	0.7773411055727903	0.4590517521293013	0.31232923984476985
3	NR	YAC	0	19	0.10794507826089159	0.15790634303786955	0.495345008498949	0.5125305484166746	0.6115969304368131	0.9496468824425409	0.5127321501258297	0.36818722136584087	0.10794507826089159	0.15790634303786955	0.495345008498949	0.5125305484166746	0.6115969304368131	0.9496468824425409	0.5127321501258297	0.36818722136584087	0.10794507826089159	0.15790634303786955	0.495345008498949	0.5125305484166746	0.6115969304368131	0.9496468824425409	0.5127321501258297	0.36818722136584087	0.10794507826089159	0.15790634303786955	0.495345008498949	0.5125305484166746	0.6115969304368131	0.9496468824425409	0.5127321501258297	0.36818722136584087	0.10794507826089159	0.15790634303786955	0.495345008498949	0.5125305484166746	0.6115969304368131	0.9496468824425409	0.5127321501258297	0.36818722136584087
4	NR	YAC	0	19	0.14570285591626264	0.122358144406883	0.29037288367942166	0.4826192358857003	0.5224440490447553	0.46332517278575513	0.2947580125534364	0.3458338364197605	0.14570285591626264	0.122358144406883	0.29037288367942166	0.4826192358857003	0.5224440490447553	0.46332517278575513	0.2947580125534364	0.3458338364197605	0.14570285591626264	0.122358144406883	0.29037288367942166	0.4826192358857003	0.5224440490447553	0.46332517278575513	0.2947580125534364	0.3458338364197605	0.14570285591626264	0.122358144406883	0.29037288367942166	0.4826192358857003	0.5224440490447553	0.46332517278575513	0.2947580125534364	0.3458338364197605	0.14570285591626264	0.122358144406883	0.29037288367942166	0.4826192358857003	0.5224440490447553	0.46332517278575513	0.2947580125534364	0.3458338364197605
5	NR	YAC	0	19	0.18058908035974355	0.19813063306862375	0.4589982001007665	0.5344033296885887	0.2987552349085821	0.43840366684561016	0.1719539597467094	0.1529039046560516	0.18058908035974355	0.19813063306862375	0.4589982001007665	0.5344033296885887	0.2987552349085821	0.43840366684561016	0.1719539597467094	0.1529039046560516	0.18058908035974355	0.19813063306862375	0.4589982001007665	0.5344033296885887	0.2987552349085821	0.43840366684561016	0.1719539597467094	0.1529039046560516	0.18058908035974355	0.19813063306862375	0.4589982001007665	0.5344033296885887	0.2987552349085821	0.43840366684561016	0.1719539597467094	0.1529039046560516	0.18058908035974355	0.19813063306862375	0.4589982001007665	0.5344033296885887	0.2987552349085821	0.43840366684561016	0.1719539597467094	0.1529039046560516
6	NR	YAC	0	19	0.11150356531052727	0.12982309059916206	0.14350213303597567	0.27522408535828574	0.23744038941691156	0.39584503293955065	0.3166512309483088	0.2061942551270519	0.11150356531052727	0.12982309059916206	0.14350213303597567	0.27522408535828574	0.23744038941691156	0.39584503293955065	0.3166512309483088	0.2061942551270519	0.11150356531052727	0.12982309059916206	0.14350213303597567	0.27522408535828574	0.23744038941691156	0.39584503293955065	0.3166512309483088	0.2061942551270519	0.11150356531052727	0.12982309059916206	0.14350213303597567	0.27522408535828574	0.23744038941691156	0.39584503293955065	0.3166512309483088	0.2061942551270519	0.11150356531052727	0.12982309059916206	0.14350213303597567	0.27522408535828574	0.23744038941691156	0.39584503293955065	0.3166512309483088	0.2061942551270519
7	NR	YAC	0	19	0.12184319262252943	0.167234062452395	0.24780694897141647	0.31626873534338457	0.28616619525537745	0.8572743087560509	0.5519144928614398	0.33393849620538896	0.12184319262252943	0.167234062452395	0.24780694897141647	0.31626873534338457	0.28616619525537745	0.8572743087560509	0.5519144928614398	0.33393849620538896	0.12184319262252943	0.167234062452395	0.24780694897141647	0.31626873534338457	0.28616619525537745	0.8572743087560509	0.5519144928614398	0.33393849620538896	0.12184319262252943	0.167234062452395	0.24780694897141647	0.31626873534338457	0.28616619525537745	0.8572743087560509	0.5519144928614398	0.33393849620538896	0.12184319262252943	0.167234062452395	0.24780694897141647	0.31626873534338457	0.28616619525537745	0.8572743087560509	0.5519144928614398	0.33393849620538896
8	NR	YAC	0	19	0.1463006214730069	0.19198798165152833	0.3155360288721518	0.3902172372739347	0.3350468446275887	1.0802750256434874	0.7015851573699236	0.3941242032590763	0.1463006214730069	0.19198798165152833	0.3155360288721518	0.3902172372739347	0.3350468446275887	1.0802750256434874	0.7015851573699236	0.3941242032590763	0.1463006214730069	0.19198798165152833	0.3155360288721518	0.3902172372739347	0.3350468446275887	1.0802750256434874	0.7015851573699236	0.3941242032590763	0.1463006214730069	0.19198798165152833	0.3155360288721518	0.3902172372739347	0.3350468446275887	1.0802750256434874	0.7015851573699236	0.3941242032590763	0.1463006214730069	0.19198798165152833	0.3155360288721518	0.3902172372739347	0.3350468446275887	1.0802750256434874	0.7015851573699236	0.3941242032590763
9	NR	YAC	0	19	0.1828221007417536	0.2402406967069909	0.41001450462171835	0.6263105984104609	0.3992556274702239	1.342032490102015	0.9877737436567834	0.48890380433433234	0.1828221007417536	0.2402406967069909	0.41001450462171835	0.6263105984104609	0.3992556274702239	1.342032490102015	0.9877737436567834	0.48890380433433234	0.1828221007417536	0.2402406967069909	0.41001450462171835	0.6263105984104609	0.3992556274702239	1.342032490102015	0.9877737436567834	0.48890380433433234	0.1828221007417536	0.2402406967069909	0.41001450462171835	0.6263105984104609	0.3992556274702239	1.342032490102015	0.9877737436567834	0.48890380433433234	0.1828221007417536	0.2402406967069909	0.41001450462171835	0.6263105984104609	0.3992556274702239	1.342032490102015	0.9877737436567834	0.48890380433433234
10	NR	YAC	0	19	0.3151259047223748	0.35783646126091373	0.8265565838310841	0.9290573246486775	0.5102844679338179	0.6350528104703234	0.22408877685114295	0.1726072258180019	0.3151259047223748	0.35783646126091373	0.8265565838310841	0.9290573246486775	0.5102844679338179	0.6350528104703234	0.22408877685114295	0.1726072258180019	0.3151259047223748	0.35783646126091373	0.8265565838310841	0.9290573246486775	0.5102844679338179	0.6350528104703234	0.22408877685114295	0.1726072258180019	0.3151259047223748	0.35783646126091373	0.8265565838310841	0.9290573246486775	0.5102844679338179	0.6350528104703234	0.22408877685114295	0.1726072258180019	0.3151259047223748	0.35783646126091373	0.8265565838310841	0.9290573246486775	0.5102844679338179	0.6350528104703234	0.22408877685114295	0.1726072258180019
11	NR	YAC	0	19	0.8008860609721464	0.8244696793550059	2.0250073672284117	2.249912072416045	2.296479408967154	1.3447803204919024	0.22527065297009474	0.2522054436748777	0.8008860609721464	0.8244696793550059	2.0250073672284117	2.249912072416045	2.296479408967154	1.3447803204919024	0.22527065297009474	0.2522054436748777	0.8008860609721464	0.8244696793550059	2.0250073672284117	2.249912072416045	2.296479408967154	1.3447803204919024	0.22527065297009474	0.2522054436748777	0.8008860609721464	0.8244696793550059	2.0250073672284117	2.249912072416045	2.296479408967154	1.3447803204919024	0.22527065297009474	0.2522054436748777	0.8008860609721464	0.8244696793550059	2.0250073672284117	2.249912072416045	2.296479408967154	1.3447803204919024	0.22527065297009474	0.2522054436748777
12	NR	YAC	0	19	0.1810230153964217	0.2494843612094609	0.3209904137651332	0.44335974945136286	0.3314080749757548	1.253417297330182	0.8045056271904422	0.4410383933142103	0.1810230153964217	0.2494843612094609	0.3209904137651332	0.44335974945136286	0.3314080749757548	1.253417297330182	0.8045056271904422	0.4410383933142103	0.1810230153964217	0.2494843612094609	0.3209904137651332	0.44335974945136286	0.3314080749757548	1.253417297330182	0.8045056271904422	0.4410383933142103	0.1810230153964217	0.2494843612094609	0.3209904137651332	0.44335974945136286	0.3314080749757548	1.253417297330182	0.8045056271904422	0.4410383933142103	0.1810230153964217	0.2494843612094609	0.3209904137651332	0.44335974945136286	0.3314080749757548	1.253417297330182	0.8045056271904422	0.4410383933142103
13	NR	YAC	0	19	0.15659553526488104	0.19292037526784545	0.4273505739536511	0.5852257431975461	0.30993661818305335	1.187697896309393	0.8879022163573854	0.4326868291203983	0.15659553526488104	0.19292037526784545	0.4273505739536511	0.5852257431975461	0.30993661818305335	1.187697896309393	0.8879022163573854	0.4326868291203983	0.15659553526488104	0.19292037526784545	0.4273505739536511	0.5852257431975461	0.30993661818305335	1.187697896309393	0.8879022163573854	0.4326868291203983	0.15659553526488104	0.19292037526784545	0.4273505739536511	0.5852257431975461	0.30993661818305335	1.187697896309393	0.8879022163573854	0.4326868291203983	0.15659553526488104	0.19292037526784545	0.4273505739536511	0.5852257431975461	0.30993661818305335	1.187697896309393	0.8879022163573854	0.4326868291203983
14	NR	YAC	0	19	0.13287416822030526	0.18815177265995547	0.5652283468630406	0.6893433892357208	0.3716858912812764	0.8577078355593525	0.6945572764313931	0.3388268488719723	0.13287416822030526	0.18815177265995547	0.5652283468630406	0.6893433892357208	0.3716858912812764	0.8577078355593525	0.6945572764313931	0.3388268488719723	0.13287416822030526	0.18815177265995547	0.5652283468630406	0.6893433892357208	0.3716858912812764	0.8577078355593525	0.6945572764313931	0.3388268488719723	0.13287416822030526	0.18815177265995547	0.5652283468630406	0.6893433892357208	0.3716858912812764	0.8577078355593525	0.6945572764313931	0.3388268488719723	0.13287416822030526	0.18815177265995547	0.5652283468630406	0.6893433892357208	0.3716858912812764	0.8577078355593525	0.6945572764313931	0.3388268488719723
15	NR	YAC	0	19	0.1716357342749586	0.22057343278407318	0.6158324513663272	0.7615185218347215	0.30538923984014626	0.49742165004393885	0.5143226599247555	0.23544259530009995	0.1716357342749586	0.22057343278407318	0.6158324513663272	0.7615185218347215	0.30538923984014626	0.49742165004393885	0.5143226599247555	0.23544259530009995	0.1716357342749586	0.22057343278407318	0.6158324513663272	0.7615185218347215	0.30538923984014626	0.49742165004393885	0.5143226599247555	0.23544259530009995	0.1716357342749586	0.22057343278407318	0.6158324513663272	0.7615185218347215	0.30538923984014626	0.49742165004393885	0.5143226599247555	0.23544259530009995	0.1716357342749586	0.22057343278407318	0.6158324513663272	0.7615185218347215	0.30538923984014626	0.49742165004393885	0.5143226599247555	0.23544259530009995
16	NR	YAC	0	19	0.12929187525256736	0.16390099065205704	0.21946197177749327	0.40625023153439943	0.2990804852160298	0.7481449824819684	0.5751332668497069	0.34925660510200895	0.12929187525256736	0.16390099065205704	0.21946197177749327	0.40625023153439943	0.2990804852160298	0.7481449824819684	0.5751332668497069	0.34925660510200895	0.12929187525256736	0.16390099065205704	0.21946197177749327	0.40625023153439943	0.2990804852160298	0.7481449824819684	0.5751332668497069	0.34925660510200895	0.12929187525256736	0.16390099065205704	0.21946197177749327	0.40625023153439943	0.2990804852160298	0.7481449824819684	0.5751332668497069	0.34925660510200895	0.12929187525256736	0.16390099065205704	0.21946197177749327	0.40625023153439943	0.2990804852160298	0.7481449824819684	0.5751332668497069	0.34925660510200895
17	NR	YAC	0	19	0.1606595772112652	0.1784685475068017	0.40208205470753183	0.6138816505026233	0.32090695594119456	1.089473397189302	0.8799128843313684	0.41469272849593647	0.1606595772112652	0.1784685475068017	0.40208205470753183	0.6138816505026233	0.32090695594119456	1.089473397189302	0.8799128843313684	0.41469272849593647	0.1606595772112652	0.1784685475068017	0.40208205470753183	0.6138816505026233	0.32090695594119456	1.089473397189302	0.8799128843313684	0.41469272849593647	0.1606595772112652	0.1784685475068017	0.40208205470753183	0.6138816505026233	0.32090695594119456	1.089473397189302	0.8799128843313684	0.41469272849593647	0.1606595772112652	0.1784685475068017	0.40208205470753183	0.6138816505026233	0.32090695594119456	1.089473397189302	0.8799128843313684	0.41469272849593647
