task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
TSR	YAC	2	31	0.07220436656321658	0.15854319905302597	0.1328501179785718	0.1800263266466431	0.16443233492629897	0.17911003002835615	0.3157786875541883	0.27778697578304923	0.07220436656321658	0.15854319905302597	0.1328501179785718	0.1800263266466431	0.16443233492629897	0.17911003002835615	0.3157786875541883	0.27778697578304923	0.1545566359723366	0.16860418663228813	0.16045828974915402	0.22545073423676268	0.1725468201486393	0.18846677387949198	0.3119161184455366	0.2229270039235479	-1	-1	-1	-1	-1	-1	-1	-1	0.10521325537849976	0.1585890983017129	0.16757311210789672	0.2162202323705596	0.1829836108214647	0.2164054696042444	0.3310853585228176	0.24866291598676032
TSR	YAC	2	31	0.1019029327433379	0.08558269676862885	0.1644683220912466	0.24344431560543842	0.23358860733156778	0.23495835459089376	0.15826890781533373	0.22777783224994627	0.1019029327433379	0.08558269676862885	0.1644683220912466	0.24344431560543842	0.23358860733156778	0.23495835459089376	0.15826890781533373	0.22777783224994627	0.13912135744137272	0.09067593043813343	0.15406247854995161	0.2176607549595031	0.23499069337892112	0.23348445487370248	0.1995982033227455	0.20054671376119834	-1	-1	-1	-1	-1	-1	-1	-1	0.10972819693114404	0.0686619307533104	0.14984979544855215	0.24142174955491663	0.2839935097862384	0.2450785742485363	0.21427113986299118	0.2258825803916722
TSR	YAC	2	31	0.09045169006503623	0.13170730793446891	0.11732013514862956	0.21280988593744052	0.18035873853221254	0.17951873445040034	0.2874846648725355	0.2591852218686047	0.09045169006503623	0.13170730793446891	0.11732013514862956	0.21280988593744052	0.18035873853221254	0.17951873445040034	0.2874846648725355	0.2591852218686047	0.16015714818032212	0.15931903701389005	0.1605377707610248	0.2310738708093548	0.1636069944318046	0.14565908976411232	0.2918394203362788	0.19948294421763468	-1	-1	-1	-1	-1	-1	-1	-1	0.11512526048768625	0.14948273759871336	0.14593795680326646	0.22653012997667216	0.1610146274153294	0.16027925258592035	0.25739457433256896	0.209112380426148
TSR	YAC	2	31	0.11088466821299173	0.1989738229493728	0.18941136404274875	0.37798293642221714	0.2494823291548078	0.23856100031904404	0.4202376249556255	0.3124304884627117	0.11088466821299173	0.1989738229493728	0.18941136404274875	0.37798293642221714	0.2494823291548078	0.23856100031904404	0.4202376249556255	0.3124304884627117	0.24866385993860177	0.2542216369296062	0.25046717974942273	0.3542226592805708	0.2186213683180359	0.2134413143672752	0.43333537022330004	0.2685424939371424	-1	-1	-1	-1	-1	-1	-1	-1	0.17938604956698095	0.23803562496036174	0.24693433272895882	0.37957339220636693	0.21484488966192167	0.24932182215219972	0.3903478731011033	0.2715111684233742
TSR	YAC	2	31	0.11228871986616813	0.12168404974758901	0.12093303828225403	0.16175462426412085	0.18216725723075297	0.22045947097375385	0.1982300722499043	0.1961897573547338	0.11228871986616813	0.12168404974758901	0.12093303828225403	0.16175462426412085	0.18216725723075297	0.22045947097375385	0.1982300722499043	0.1961897573547338	0.146015953609645	0.14381021399807062	0.15881199068015167	0.1830449133605652	0.17133649666182735	0.17840088765295445	0.22813991548725832	0.12286798298076584	-1	-1	-1	-1	-1	-1	-1	-1	0.1459611050675504	0.14777917172257093	0.15561910248746996	0.17632136682410404	0.19135910872747308	0.1935816346712385	0.20371025992292402	0.11768909371722251
TSR	YAC	2	31	0.15265442264803047	0.07125103095700645	0.13458211609461465	0.1708369757198886	0.2001919393774483	0.3202593426766587	0.20847500586122605	0.3105684915892531	0.15265442264803047	0.07125103095700645	0.13458211609461465	0.1708369757198886	0.2001919393774483	0.3202593426766587	0.20847500586122605	0.3105684915892531	0.10932760475603258	0.09818795744594612	0.14996887780033843	0.2078578486534055	0.19146228239104268	0.30443310146583163	0.26006588258261504	0.178176906180415	-1	-1	-1	-1	-1	-1	-1	-1	0.13223585781571134	0.0917848965133998	0.12774945578930183	0.18888664967827018	0.17204979363266068	0.3042028985393144	0.2706729189106289	0.21182237068365684
TSR	YAC	2	31	0.0708738903985322	0.0669382583281635	0.09798642147838171	0.17960928894086034	0.15731830822730872	0.1504540588750854	0.18609517649036536	0.20476258865761862	0.0708738903985322	0.0669382583281635	0.09798642147838171	0.17960928894086034	0.15731830822730872	0.1504540588750854	0.18609517649036536	0.20476258865761862	0.09707228342084852	0.07737491761434885	0.10561344183482259	0.1767898945603157	0.15340327328839246	0.1424327867629146	0.1952952771286455	0.1653851351927845	-1	-1	-1	-1	-1	-1	-1	-1	0.05184462653354227	0.06062002346783307	0.09028685781865836	0.1841697209220244	0.16680819616348463	0.14792855220090598	0.17898627399927755	0.18651899520053516
TSR	YAC	2	31	0.05857930326427281	0.0616321517278176	0.08894824821914339	0.16523375695143475	0.12961637780253418	0.13337292337760653	0.17094214257375004	0.17746959317698324	0.05857930326427281	0.0616321517278176	0.08894824821914339	0.16523375695143475	0.12961637780253418	0.13337292337760653	0.17094214257375004	0.17746959317698324	0.08887624057230754	0.07450352497707387	0.09578188846777892	0.15897284023523509	0.12761613123561702	0.1204608311764766	0.18346393012203363	0.14670364135760602	-1	-1	-1	-1	-1	-1	-1	-1	0.0474317298302695	0.05941821599898135	0.08439724706105596	0.16884236827036242	0.13835489046568755	0.13247237796508143	0.17409161689557717	0.1643851579967967
TSR	YAC	2	31	0.21806150105339855	0.33040575440171865	0.3303422733749255	0.6689369944081475	0.5009042212109905	0.48489380076102123	0.7910191435472653	0.7070368576828373	0.21806150105339855	0.33040575440171865	0.3303422733749255	0.6689369944081475	0.5009042212109905	0.48489380076102123	0.7910191435472653	0.7070368576828373	0.4242194281909404	0.4127831200876191	0.42830110321550946	0.6688148022495137	0.4524747382311856	0.41061169064792535	0.8134924513305865	0.5769960934901698	-1	-1	-1	-1	-1	-1	-1	-1	0.26661443597769435	0.36864098750516494	0.3859312520681424	0.6935539115888385	0.45344455854958576	0.4742683176160003	0.7366112069416372	0.6206055547985576
TSR	YAC	2	31	0.23837688873025173	0.21799520432127428	0.2513504072287427	0.45273940342611735	0.4606169492158432	0.4407070730601584	0.5816741706519173	0.645789320994437	0.23837688873025173	0.21799520432127428	0.2513504072287427	0.45273940342611735	0.4606169492158432	0.4407070730601584	0.5816741706519173	0.645789320994437	0.291432160498623	0.25782576755393033	0.3068800454345389	0.5017192612027986	0.4092497491243652	0.4139909829495745	0.5880054206292882	0.4687636994345434	-1	-1	-1	-1	-1	-1	-1	-1	0.18691819313240782	0.22699156672899762	0.24251461170361233	0.47793323586255343	0.4043476524445242	0.3906536581459533	0.5059053116286094	0.5190609403298683
