task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
TSR	YAC	2	23	0.09070502621378548	0.16628523917263607	0.10139094963625125	0.2756036960196106	0.2778448055235632	0.20541572546183368	0.18423217687332255	0.11583988802665525	0.15105369763879	0.19533028695315535	0.11542272174746993	0.26762493699431145	0.23893029501909932	0.19423345795661484	0.24567302074637132	0.20639807433498572	0.15105369763879	0.19533028695315535	0.11542272174746993	0.26762493699431145	0.23893029501909932	0.19423345795661484	0.24567302074637132	0.20639807433498572	-1	-1	-1	-1	-1	-1	-1	-1	0.15105369763879	0.19533028695315535	0.11542272174746993	0.26762493699431145	0.23893029501909932	0.19423345795661484	0.24567302074637132	0.20639807433498572
TSR	YAC	2	23	0.10538852855625847	0.1272102262104365	0.12464855198548228	0.21649697566856424	0.2240360703535989	0.42942409306305107	0.13534967988786223	0.20174930632484303	0.1509636252526137	0.16140427826121548	0.15349208016549715	0.21787540349658047	0.2708540322631853	0.376287227555427	0.18429224785246204	0.21626409007327524	0.1509636252526137	0.16140427826121548	0.15349208016549715	0.21787540349658047	0.2708540322631853	0.376287227555427	0.18429224785246204	0.21626409007327524	-1	-1	-1	-1	-1	-1	-1	-1	0.1509636252526137	0.16140427826121548	0.15349208016549715	0.21787540349658047	0.2708540322631853	0.376287227555427	0.18429224785246204	0.21626409007327524
TSR	YAC	2	23	0.07971361706298193	0.15743722739328136	0.09156757742937041	0.17043139268529567	0.2041835796576636	0.1825220337904266	0.25118301599716636	0.1532329004040065	0.10394575011268342	0.16062076657039728	0.1163948205084139	0.17632828427631142	0.17132892920551915	0.17347396257720277	0.25178109584377106	0.17367081475453156	0.10394575011268342	0.16062076657039728	0.1163948205084139	0.17632828427631142	0.17132892920551915	0.17347396257720277	0.25178109584377106	0.17367081475453156	-1	-1	-1	-1	-1	-1	-1	-1	0.10394575011268342	0.16062076657039728	0.1163948205084139	0.17632828427631142	0.17132892920551915	0.17347396257720277	0.25178109584377106	0.17367081475453156
TSR	YAC	2	23	0.14244102970778144	0.2786241877796984	0.12080380436781415	0.28760797341311883	0.34786981526118654	0.28598054759373853	0.4090334546444148	0.22448808615104576	0.19065792658130176	0.26414099199833196	0.1644573831579766	0.300919820012965	0.28873355280466945	0.26958643503721097	0.4394168201819546	0.3244892770736243	0.19065792658130176	0.26414099199833196	0.1644573831579766	0.300919820012965	0.28873355280466945	0.26958643503721097	0.4394168201819546	0.3244892770736243	-1	-1	-1	-1	-1	-1	-1	-1	0.19065792658130176	0.26414099199833196	0.1644573831579766	0.300919820012965	0.28873355280466945	0.26958643503721097	0.4394168201819546	0.3244892770736243
TSR	YAC	2	23	0.06951602760077692	0.10298602724944474	0.12568854684030845	0.18152495340064864	0.21637025755882486	0.25123628224601513	0.18096350333821187	0.1107511837123953	0.07392149043100457	0.10567114724835514	0.11005457230968937	0.1787018854466091	0.1888445884524413	0.2283125516128146	0.15769302431309362	0.0888332416143578	0.07392149043100457	0.10567114724835514	0.11005457230968937	0.1787018854466091	0.1888445884524413	0.2283125516128146	0.15769302431309362	0.0888332416143578	-1	-1	-1	-1	-1	-1	-1	-1	0.07392149043100457	0.10567114724835514	0.11005457230968937	0.1787018854466091	0.1888445884524413	0.2283125516128146	0.15769302431309362	0.0888332416143578
TSR	YAC	2	23	0.07679907237885314	0.13471138918710157	0.10082275350444986	0.20624498160947824	0.16883524331787328	0.3181073054617203	0.14134969496367114	0.17308969314505057	0.1383442459951836	0.10627696538823986	0.09311447982801452	0.21641350518053268	0.1559533189546723	0.26579574802208644	0.14524686537609982	0.20334639090364093	0.1383442459951836	0.10627696538823986	0.09311447982801452	0.21641350518053268	0.1559533189546723	0.26579574802208644	0.14524686537609982	0.20334639090364093	-1	-1	-1	-1	-1	-1	-1	-1	0.1383442459951836	0.10627696538823986	0.09311447982801452	0.21641350518053268	0.1559533189546723	0.26579574802208644	0.14524686537609982	0.20334639090364093
TSR	YAC	2	23	0.06804239787824574	0.11578438166599077	0.06160991245602963	0.13097782157051208	0.13342989305107908	0.22472617507364875	0.1633768026312701	0.14529410867250897	0.09746982199709148	0.13254589695015995	0.10076969601770171	0.13297150367353278	0.15718019827086196	0.20557048322663968	0.1802248588822269	0.15764766993171145	0.09746982199709148	0.13254589695015995	0.10076969601770171	0.13297150367353278	0.15718019827086196	0.20557048322663968	0.1802248588822269	0.15764766993171145	-1	-1	-1	-1	-1	-1	-1	-1	0.09746982199709148	0.13254589695015995	0.10076969601770171	0.13297150367353278	0.15718019827086196	0.20557048322663968	0.1802248588822269	0.15764766993171145
TSR	YAC	2	23	0.06594400284554564	0.11262433428232976	0.048741502827785145	0.1111664579711426	0.11794527089826524	0.2034930356473206	0.15168373514167435	0.13027612802812638	0.09415073770782165	0.12546909826575336	0.08257454850683517	0.12018710779536784	0.13458296780619594	0.1808567054627172	0.17369001145380625	0.15499173784780468	0.09415073770782165	0.12546909826575336	0.08257454850683517	0.12018710779536784	0.13458296780619594	0.1808567054627172	0.17369001145380625	0.15499173784780468	-1	-1	-1	-1	-1	-1	-1	-1	0.09415073770782165	0.12546909826575336	0.08257454850683517	0.12018710779536784	0.13458296780619594	0.1808567054627172	0.17369001145380625	0.15499173784780468
TSR	YAC	2	23	0.2573699033794327	0.49223732967893374	0.18908059067266741	0.46529867057899305	0.5319910588408293	0.5936169641311568	0.7196153606089428	0.47807741184581215	0.3532175841274576	0.5063121331745586	0.30258240890795685	0.5023069260221901	0.4867662319725601	0.5534153682496192	0.7744099320113078	0.6029878503497733	0.3532175841274576	0.5063121331745586	0.30258240890795685	0.5023069260221901	0.4867662319725601	0.5534153682496192	0.7744099320113078	0.6029878503497733	-1	-1	-1	-1	-1	-1	-1	-1	0.3532175841274576	0.5063121331745586	0.30258240890795685	0.5023069260221901	0.4867662319725601	0.5534153682496192	0.7744099320113078	0.6029878503497733
TSR	YAC	2	23	0.138377810176332	0.29411744293263425	0.19243806987157772	0.36220604981511423	0.36972866193975656	0.4301105378447649	0.48396139734949634	0.3759379809750396	0.22729309741928105	0.31639965280535237	0.29029863230024555	0.35053044877625894	0.37184365328760677	0.42826110516521027	0.45824520552294706	0.3267206306681223	0.22729309741928105	0.31639965280535237	0.29029863230024555	0.35053044877625894	0.37184365328760677	0.42826110516521027	0.45824520552294706	0.3267206306681223	-1	-1	-1	-1	-1	-1	-1	-1	0.22729309741928105	0.31639965280535237	0.29029863230024555	0.35053044877625894	0.37184365328760677	0.42826110516521027	0.45824520552294706	0.3267206306681223
