task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
NR	YAG	2	2	0.07845451602888603	0.2945820448138809	0.41657839520670686	0.41476285234813975	0.21796894953538357	0.4303406997348836	0.3421139882840606	0.4103419065477748	0.07845451602888603	0.2945820448138809	0.41657839520670686	0.41476285234813975	0.21796894953538357	0.4303406997348836	0.3421139882840606	0.4103419065477748	0.07845451602888603	0.2945820448138809	0.41657839520670686	0.41476285234813975	0.21796894953538357	0.4303406997348836	0.3421139882840606	0.4103419065477748	-1	-1	-1	-1	-1	-1	-1	-1	0.1361366410318775	0.3093799171890416	0.4587022073613849	0.4095047414763473	0.2833834868261917	0.3807963705420955	0.5113035758754623	0.4047189748616057
NR	YAG	2	2	0.184812652768544	0.44897244552298116	0.6613648443855763	0.7985786987744905	0.5396938531642665	0.5969623916590159	1.2206032984730704	0.4175907130271865	0.184812652768544	0.44897244552298116	0.6613648443855763	0.7985786987744905	0.5396938531642665	0.5969623916590159	1.2206032984730704	0.4175907130271865	0.184812652768544	0.44897244552298116	0.6613648443855763	0.7985786987744905	0.5396938531642665	0.5969623916590159	1.2206032984730704	0.4175907130271865	-1	-1	-1	-1	-1	-1	-1	-1	0.3418546365736087	0.39459750542058947	0.7402153143744565	0.7607829205913899	0.5771298603349582	0.7681955212666758	1.4398351803244116	0.8557228704625705
NR	YAG	2	2	0.24610848706208105	0.48563919627923335	0.9062850670189525	0.839248639874824	0.5668010476421018	0.4988335830033228	1.1466571533493284	0.5583916409860697	0.24610848706208105	0.48563919627923335	0.9062850670189525	0.839248639874824	0.5668010476421018	0.4988335830033228	1.1466571533493284	0.5583916409860697	0.24610848706208105	0.48563919627923335	0.9062850670189525	0.839248639874824	0.5668010476421018	0.4988335830033228	1.1466571533493284	0.5583916409860697	-1	-1	-1	-1	-1	-1	-1	-1	0.3474729204878785	0.46129899538413743	0.8542053641581868	0.7859172198813903	0.5212529134533412	0.6783180881403439	1.2966554917778268	0.8199877596314182
NR	YAG	2	2	0.2097463050476595	0.5543033653201298	0.581778193033324	0.6379974946368462	0.5214604004337893	0.4762837758176151	0.7468548313841841	0.6545912538516544	0.2097463050476595	0.5543033653201298	0.581778193033324	0.6379974946368462	0.5214604004337893	0.4762837758176151	0.7468548313841841	0.6545912538516544	0.2097463050476595	0.5543033653201298	0.581778193033324	0.6379974946368462	0.5214604004337893	0.4762837758176151	0.7468548313841841	0.6545912538516544	-1	-1	-1	-1	-1	-1	-1	-1	0.28455581472609004	0.48988484007169736	0.6097093581322137	0.6281782655892652	0.4781548560161246	0.5770381604281932	0.9484007035189406	0.7662238452601822
NR	YAG	2	2	0.2243051092039853	0.5203211747493554	0.5411064913038597	0.5172307164015311	0.44693853792996074	0.43567750347022977	0.8538004278270452	0.5307714931312705	0.2243051092039853	0.5203211747493554	0.5411064913038597	0.5172307164015311	0.44693853792996074	0.43567750347022977	0.8538004278270452	0.5307714931312705	0.2243051092039853	0.5203211747493554	0.5411064913038597	0.5172307164015311	0.44693853792996074	0.43567750347022977	0.8538004278270452	0.5307714931312705	-1	-1	-1	-1	-1	-1	-1	-1	0.2758866682391274	0.4138760752785289	0.5409695953074203	0.5297475174899935	0.40386295447116327	0.5034722025671174	0.986750461190241	0.6790358879851306
NR	YAG	2	2	0.16056502876359371	0.4307516839688411	0.3871448829471487	0.405770337058369	0.33830992207574573	0.3570761174208555	0.6409730218621107	0.4441986878476987	0.16056502876359371	0.4307516839688411	0.3871448829471487	0.405770337058369	0.33830992207574573	0.3570761174208555	0.6409730218621107	0.4441986878476987	0.16056502876359371	0.4307516839688411	0.3871448829471487	0.405770337058369	0.33830992207574573	0.3570761174208555	0.6409730218621107	0.4441986878476987	-1	-1	-1	-1	-1	-1	-1	-1	0.21572016556005924	0.3652227576753513	0.38400538352630254	0.43310721381240563	0.3283555773821741	0.39441222018525224	0.6759859970411137	0.535502055357692
NR	YAG	2	2	0.13310926191990236	0.31736289711267734	0.5240128037367949	0.6892980744608034	0.4075903573546789	0.4504024731809508	1.0401791875012878	0.1632987655509047	0.13310926191990236	0.31736289711267734	0.5240128037367949	0.6892980744608034	0.4075903573546789	0.4504024731809508	1.0401791875012878	0.1632987655509047	0.13310926191990236	0.31736289711267734	0.5240128037367949	0.6892980744608034	0.4075903573546789	0.4504024731809508	1.0401791875012878	0.1632987655509047	-1	-1	-1	-1	-1	-1	-1	-1	0.28690781004591925	0.3511217952101662	0.6209747040872555	0.6081383929047997	0.4496780237681265	0.5676295208764067	1.183028592396846	0.5982892938851408
NR	YAG	2	2	0.40428792147945375	0.4710871256885402	1.001712619170244	1.0884504132667778	0.676621287717159	0.7892840048062382	1.458149456900359	0.503010945979438	0.40428792147945375	0.4710871256885402	1.001712619170244	1.0884504132667778	0.676621287717159	0.7892840048062382	1.458149456900359	0.503010945979438	0.40428792147945375	0.4710871256885402	1.001712619170244	1.0884504132667778	0.676621287717159	0.7892840048062382	1.458149456900359	0.503010945979438	-1	-1	-1	-1	-1	-1	-1	-1	0.48104692449088593	0.48104448382748455	0.9415155979704747	0.991015250391579	0.6672687967695714	0.9585029058651215	1.6458588205454676	0.9904136470149618
NR	YAG	2	2	0.5135169533504808	0.5284377153169445	1.0728246826728287	1.2235108119233666	0.7012440759706017	0.778691285210096	1.4155481287995988	0.5221098853867919	0.5135169533504808	0.5284377153169445	1.0728246826728287	1.2235108119233666	0.7012440759706017	0.778691285210096	1.4155481287995988	0.5221098853867919	0.5135169533504808	0.5284377153169445	1.0728246826728287	1.2235108119233666	0.7012440759706017	0.778691285210096	1.4155481287995988	0.5221098853867919	-1	-1	-1	-1	-1	-1	-1	-1	0.5004475961490107	0.5052393022402143	1.056035891516807	1.1595324332220094	0.7244616005442265	0.9445203691184023	1.6449576164846906	1.0029393327132288
NR	YAG	2	2	0.45766018782655005	0.5774985936368108	0.868005261646957	0.9806151442391926	0.602413680530596	0.5580833891096744	1.1038466973135777	0.5250308920498699	0.45766018782655005	0.5774985936368108	0.868005261646957	0.9806151442391926	0.602413680530596	0.5580833891096744	1.1038466973135777	0.5250308920498699	0.45766018782655005	0.5774985936368108	0.868005261646957	0.9806151442391926	0.602413680530596	0.5580833891096744	1.1038466973135777	0.5250308920498699	-1	-1	-1	-1	-1	-1	-1	-1	0.42269352376046687	0.48073854662202553	0.7830338139587503	0.9086353889254968	0.5681361557705678	0.6687567890364003	1.3105726512837883	0.8717791327259976
