	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104
0	-0.5371104491300722	-2.9974822167695607	-2.1428271623755615	-2.1029561369842575	-2.213490190858406	-1.750317523606598	-2.7116321013420954	-3.1718043439818584	-2.7060963772050366	-2.4793786517460203	-2.1508594434015937	-2.3051593448870236	-2.1565621764787117	-2.109104121983745	-2.1112221810130363	-2.641356249513409	-2.2232462785934213	-1.8773222449673632	-1.9863844840421774	-0.9475057815712783	-1.8375191446867705	-2.058811260836562	-2.8562501127261175	-0.7659785326087737	-0.0498300164987997	-1.4880208969984292	-2.00344884319936	-1.5056484851210055	-0.8807157248233632	0.09232342047282582	0.9431260273777727	-2.7718638045471993	-1.9620586302439167	-1.292468027300778	-0.29141918433543684	-5.2062396411468574	-3.808834877328949	-2.1649195942925026	-0.5662728092868606	-0.4996628573091112	-1.9200364237086625	-0.7494131317078676	0.02683378339780651	0.4655150956388856	0.31197470598142285	-0.2950761199715526	-2.519380726051024	-2.6085831332271834	-0.9661785641523983	0.46529632983710684	0.5654425412389696	-0.35962444844841324	-3.658565129943436	-2.290632028634725	1.7328295924901855	0.7831066041925916	-4.577744001402145	-4.331463631111833	-0.8677218079967078	-0.12747448745373421	-6.850137697412868	-3.67036297952005	-3.5148089343625757	-2.892520878814561	-2.37129419611375	-2.256770180892369	-1.5204137606040384	-5.733226502200711	-5.279722127011029	-5.893069725822739	-5.507924385687882	-4.331043533716817	-3.2580781382426323	-8.86056379171548	-6.6061563963026035	-4.895135954494742	-3.9953192466346246	-4.483522167785111	-6.252813975433571	-4.36212021318225	-4.1536035510175155	-3.673139480144411	-3.5922413041078527	-6.476513615612078	-3.7775526784702773	-3.528748067815718	-2.879777988666918	-2.799661392207723	-1.880031370614424	-2.5311726485392954	-2.8815835436303643	-3.0663992185891376	-2.394682903977139	-2.128666559179114	-2.5097527072244072	-1.741428141847385	-2.251395905370113	-2.1036958026484935	-2.1541185409500283	-4.5790649005480635	-1.223711789065722	-1.6802553996821126	-2.1457691208989664	-2.226075080241693	0.0
1	-0.2021415221909343	-2.6068245981500744	-1.734524416511953	-1.6922196793861777	-1.8987676235910365	-1.5872813552864502	-2.4874213275093005	-2.4627564384309566	-1.9072841782949141	-2.057756415816207	-2.1317930464304102	-1.8525387473888506	-1.7239909997470944	-1.6769062780918216	-1.6321831041632686	-2.0717708347868085	-1.7994616267050134	-1.126206341472174	-1.5222500143563813	-0.5750556279604707	-1.404250998386126	-1.5518728097567993	-2.541302458143948	-0.882913278656103	-0.14575570889039247	-1.148211611286214	-1.5188399844129157	-1.412070797448873	-0.9054087976550647	-0.03876170534458412	0.5860466807848224	-2.0648861980768722	-1.5585594316082265	-1.0082619000541873	-0.2817941933830001	-4.331236683603513	-3.227252583944806	-1.757641276044671	-0.6493432533696838	-0.5780537879254396	-1.571842991930227	-0.33735271734054256	0.10668753058329017	0.38628201600524426	0.17906683725315986	-0.32800784295454166	-2.0203303896712046	-2.196528990260135	-0.5718460560129643	0.5290233186265884	0.38566934065101544	-0.5143205187793449	-2.9807652603619497	-1.8597189201081161	0.739361637134786	0.37514685586486385	-3.733498630477594	-3.2664646892069005	-0.7742837290989915	-0.5098639430767913	-5.248122037610661	-2.8069381102399302	-2.8151244589004754	-2.372221795518032	-2.182840775746783	-2.0628308221636718	-1.3471501621993487	-4.736065269342163	-4.233824731201706	-5.056276389820722	-4.9787318187758824	-3.7581856016535884	-2.8219314591727382	-7.910902093628478	-5.771977955732493	-4.025916214499024	-3.4033106845687224	-4.503858362058343	-5.374030167584823	-3.659632557755386	-3.5665220952347414	-3.352016665777327	-2.568647242383997	-5.7533167561816745	-3.4147436838233722	-3.3190594116422387	-2.6905389435179523	-2.4690093089892144	-1.7047876113198601	-1.6967902886259927	-2.3202588427211657	-2.815991703904229	-2.137033473167963	-1.9416000678875183	-1.9621705225520494	-0.9490927125225119	-1.6537829913484496	-1.6769346817003776	-1.8804717119295962	-3.992958328442753	-0.9226918859501231	-1.2343896133255168	-1.8273956008993726	-1.924229191549876	0.0
2	0.08503689981533594	-2.243754637212999	-1.432108294099667	-1.4171114546674	-1.6259242752680354	-1.407173249312381	-2.2028350081086248	-1.979319337475699	-1.4383000940865522	-1.871163968975032	-2.1757231273780784	-1.5377488216434392	-1.6214275649735619	-1.5998776857610106	-1.5186900097471088	-1.811853174481254	-1.6060433266723864	-0.9227126205697206	-1.4189968508859194	-0.5139121574229437	-1.3007650185193649	-1.4016155703875726	-2.521226755436515	-0.9823432676048451	-0.14957143986032384	-1.0279730770774134	-1.3171200256257585	-1.6171847462542404	-0.9682176370886137	-0.07789722302088342	0.3011352264187504	-1.4698456868093512	-1.403010423453087	-0.8731912950027828	-0.3935272740007825	-3.3618169816079018	-2.641143140190045	-1.628952752206124	-0.9797847393265245	-0.7964164565708222	-1.2836268210442026	0.3948192659583724	0.39409914951612746	0.5890982099474431	0.357087685086378	-0.1591724312987728	-1.885873428375407	-1.5281245470614437	0.3025328052307969	1.236756369208376	0.7620724964422207	-0.03609573012275491	-2.1135498737319827	-1.005665297369528	0.7272003665424176	0.7945098344783228	-2.546039806202264	-1.8039354969784136	0.057746412990514064	-0.0404324839592102	-3.4700067068133227	-1.5501235391046155	-1.8131762752326632	-1.5196557256138363	-1.6416160574605037	-1.524966412938298	-1.1398503183287259	-3.5833749182230137	-3.1316925894086336	-4.361627451361068	-4.577052986869479	-3.280124835190064	-2.4180495264195243	-6.822575235557377	-4.9041945698463545	-3.182185405584983	-2.80516105234655	-4.373492295362883	-4.352191363613204	-2.8470269245102737	-2.871900027400785	-2.8896392576328527	-1.4158496750438194	-4.881920464623317	-2.858245647408361	-2.920960702715996	-2.4246728665552144	-2.148257536878356	-1.5822575151122886	-0.7348520194985264	-1.5835085440398216	-2.4497885982053282	-1.8684831415041958	-1.772934469115442	-1.2098035774741724	-0.009412732318716959	-0.9329611879167051	-1.2224575859875055	-1.6479067553826174	-3.079399687485248	-0.564300242926375	-0.6117724453157551	-1.4518216394198813	-1.6417541892830851	0.0
3	0.28509885405480073	-1.9246929236301464	-1.2458047335603337	-1.2719276381191593	-1.4093908669843946	-1.2191760519055697	-1.8608053149825938	-1.7592777320367028	-1.332795070786163	-1.8832850970792365	-2.214050560214191	-1.3952786403002329	-1.8065354609968962	-1.8417376277896726	-1.7361309889690517	-1.8434655091043977	-1.6570585851330553	-1.250892418084036	-1.66006323433485	-0.7972030095624049	-1.5526483107495959	-1.5958590176994218	-2.760393242297359	-1.0467522517821568	-0.09207981615378857	-1.209281145536903	-1.4788354106956674	-2.0681188814513876	-1.0754591506330096	-0.08167549803610208	0.22425218791819024	-1.2722128026171953	-1.5645065640845577	-0.971668754113343	-0.6692522509589067	-2.7444847743135448	-2.3717202753386304	-1.8448192330262532	-1.512123973602896	-1.1626554236112354	-1.2469824817657629	1.0102526962151923	0.6327644124411897	0.8544845614634757	0.6660119526914119	0.11437373807145756	-2.171792331433311	-1.007217892542578	1.133021678627003	2.09765172718539	1.3600445617223327	0.7070414864157428	-1.4982262944901987	-0.22821372114614824	1.3001680012178458	1.5948852884705371	-1.5824733898766228	-0.5930029689438915	1.0871794023412742	0.8216396320524227	-2.207318331852448	-0.4585602441439464	-0.9047038193308413	-0.6850869604582064	-0.9993485562330278	-0.8282203835693114	-0.9077271666318409	-2.675095928824132	-2.328527606663013	-3.921025338553701	-4.305368427705478	-2.9132063074446775	-2.038681788917105	-5.894350908737018	-4.1885563044311	-2.494415728114697	-2.2339385035148864	-3.9768346747632846	-3.4257905405686246	-2.064323686157447	-2.1545736831842452	-2.2844810729611478	-0.38412099095071095	-4.0090916144740545	-2.136990641077029	-2.3025220986687933	-2.0129081634293824	-1.821007133937382	-1.4745289396838315	0.18139260719626357	-0.7639691706579553	-1.902365986322973	-1.5390139189305054	-1.5913855907668393	-0.39580015211005704	0.915706492017025	-0.17593536876549887	-0.7572496125998194	-1.4377519254665605	-2.009463808448776	-0.21744038563047707	0.12396861656619738	-1.0361412335453113	-1.377467620135811	0.0
4	0.37745890029706974	-1.6732421053017072	-1.161136233667432	-1.2294482433497411	-1.255842744501073	-1.0490605761985128	-1.4998375275301505	-1.7768044939127796	-1.5338120029284048	-2.019053760541815	-2.193881616575801	-1.4223677234633203	-2.1727934236069197	-2.2900136631065475	-2.1703115070339303	-2.081383158968311	-1.9080422007516094	-1.961515109344745	-2.141572646576642	-1.3472222012838653	-2.0859689074116776	-2.034463688448417	-3.15094033753074	-1.0682776516379962	-0.01672072248758072	-1.67272928024255	-1.9732342642186287	-2.6451900271923514	-1.2184206896144403	-0.10328656795879287	0.4065221265967014	-1.594908183224826	-2.010887040607278	-1.3076121989392222	-1.0908212814086071	-2.756831064843121	-2.5979034832047567	-2.361237604773983	-2.1407932473058557	-1.6332978278041996	-1.5468430786569622	1.1803867376920503	0.6298707032896993	0.9874699344809246	0.9206356134089497	0.3790451924670535	-2.8039729985108797	-0.9275795683370662	1.5002546105804946	2.663483498889736	1.8418367029246858	1.3343484236967638	-1.4343636977016434	0.0778177341571905	1.9782781030065877	2.303643784423637	-1.2585101965509753	-0.11416617107773877	1.8072343651480238	1.5878830558210504	-1.909871010715875	0.04206673391226016	-0.40213848759580223	-0.16431901975273033	-0.499198532539254	-0.18669952109062984	-0.6731080042892224	-2.285597448761169	-2.0454831429404607	-3.758311845324012	-4.127709616779456	-2.6467031868614934	-1.6812786755082927	-5.334638582535144	-3.740011165145884	-2.0330148630795053	-1.717955083862919	-3.2915088501532304	-2.7700221142515717	-1.4238709414794846	-1.4990389817403609	-1.5819548854705292	0.3467611984420705	-3.249969742938379	-1.3256502169266067	-1.5076390418328014	-1.4461622832694496	-1.4881465649575618	-1.3556309671879223	0.9163633274994971	0.02903461181773231	-1.1847902423070322	-1.1360232106115782	-1.3865924435452235	0.32841000048274166	1.6869515959989452	0.5237128936098322	-0.31026049087177354	-1.2409073798940125	-1.0127907650726387	0.05655852277942404	0.8764064641959394	-0.6147136751205574	-1.1378843650623913	0.0
5	0.3684383852709481	-1.5151689164799895	-1.1445233836598845	-1.2480180934552627	-1.1628410417862003	-0.927852925923808	-1.181144101004462	-1.952206790828771	-1.9097172730371017	-2.1886990095587127	-2.0948496935813643	-1.5790038126481818	-2.5818724450905046	-2.7887202741713337	-2.6596353379985436	-2.398026032112777	-2.264053223539759	-2.817568730976348	-2.6994989697638965	-1.9936037833549975	-2.739867790220633	-2.5567383955870535	-3.54924332467246	-1.0448047261481166	0.040484419798886284	-2.2892429716223046	-2.653471747512449	-3.192345475092518	-1.3685771519790968	-0.16591208071298502	0.7918787571796675	-2.3365768750286846	-2.6072390265741956	-1.7933241298403488	-1.575762535698239	-3.38664579691606	-3.267492730862533	-3.026497508701528	-2.7289125375771808	-2.118697895898189	-2.114869485187226	0.8149217222273919	0.33564759414566736	0.8967253630199801	1.0053597628315123	0.5505550329365756	-3.5909425913884845	-1.3454552509673934	1.2561729676437503	2.6994512347779414	1.9989122394296477	1.6031301302206524	-1.9489811833707604	-0.2152089970817074	2.390985095965308	2.6074694335800936	-1.6661546906429814	-0.48775032446673505	1.9437273243295656	1.9349960306316898	-2.598013283435311	-0.1698419015176124	-0.40986767542758207	-0.08184020342875271	-0.27825236119221725	0.2411387326093063	-0.4624429731400239	-2.4469336664361228	-2.2759462540498188	-3.7983592322009434	-3.9804902399152375	-2.4469410233030695	-1.3521413535450226	-5.176177416519454	-3.5569003584155343	-1.7863667374373005	-1.2741622420855379	-2.4049092964975034	-2.433314347366786	-0.9730663079818258	-0.9629006730239732	-0.8631887161664532	0.7261940790846766	-2.652703032201717	-0.5242663892454655	-0.6448292301211115	-0.7845183413712332	-1.1685878838775752	-1.2196992040080823	1.411981238583748	0.7011461242335948	-0.3861513240849208	-0.6919409762017045	-1.1728208647789957	0.849819740672713	2.2267674297460043	1.090922607370109	0.08349019789937966	-1.0612212132546375	-0.3112317543330259	0.2241947231692516	1.542598078728561	-0.22841714290484033	-0.9353772937044504	0.0
6	0.28924205288217053	-1.4700278961478301	-1.1548692703369692	-1.2816639119237423	-1.1221269242000285	-0.8784302660721252	-0.9655373281547807	-2.180307939141703	-2.2969798631038985	-2.315799608502246	-1.9340176520975092	-1.7985471831653295	-2.905529444507631	-3.185011053402124	-3.0443072657323746	-2.6637178481975567	-2.6035344143711403	-3.5675725426497227	-3.159009106985753	-2.5274739063654352	-3.3132376670250987	-2.9910650477933647	-3.8265037862981046	-0.9783971195990054	0.0650461115275427	-2.8590732790490563	-3.2993260226741272	-3.5639352986519257	-1.4845402380480124	-0.2526941627199166	1.243105135599483	-3.2103797173941433	-3.158415428543698	-2.278356133205427	-2.001196521468023	-4.344289586039595	-4.1153048731126045	-3.6288710071183403	-3.1494663384385704	-2.5088161416599006	-2.7490307883483345	0.0880100335444774	-0.14182478368043672	0.624579032779653	0.9141335369275061	0.6040988563781111	-4.284053283443077	-2.057730531415944	0.5669655092848537	2.255486354569237	1.8213812126066196	1.4926069973506957	-2.7847575654494103	-0.9240412005924169	2.4098702378034575	2.4590281645880547	-2.541392557751641	-1.4383616618037736	1.5456704590947052	1.8180437370023323	-3.855414553697692	-0.8731563507546384	-0.790176390615023	-0.3493285363019862	-0.3192458599231497	0.4092214413227463	-0.29632312253348214	-2.935837330272199	-2.788084703236099	-3.894285181215482	-3.792961978735472	-2.2691140886472176	-1.0657639644692625	-5.263899613561977	-3.524623534463296	-1.6732521308600417	-0.9059941382446646	-1.486846012758368	-2.3276523285953186	-0.6858638484830119	-0.5621322203314776	-0.22063968960943245	0.8365021175744081	-2.1914633151497944	0.17019620866079094	0.1479395619285886	-0.1385560807627931	-0.8925789982755878	-1.080797966159565	1.6943238952929145	1.196428675492757	0.35659228764727563	-0.27340575609031825	-0.9828670962272342	1.1244483706658044	2.531633523855773	1.4856298349148502	0.39091604543552083	-0.913055025166216	-0.050041321498095606	0.2916771166461225	2.0411590375333577	0.08636033059124487	-0.7835733756741213	0.0
7	0.18529483283723433	-1.5422788221913084	-1.1594331164851088	-1.2953367676212932	-1.1280071033535017	-0.9074692502474219	-0.8891875626330354	-2.369995773730027	-2.5578723918622055	-2.364169066273215	-1.760308577081425	-2.00767989223001	-3.0677128789434955	-3.379825281617124	-3.2212156319888168	-2.793911589117489	-2.8170667493435513	-4.028735805849522	-3.394794846221545	-2.7757261550677508	-3.6346957225469034	-3.215054128029294	-3.9200323737575684	-0.8766270139151563	0.067911830264197	-3.186250091095406	-3.697241209719523	-3.677554059791734	-1.528627852170733	-0.31539969461123407	1.5998819752653985	-3.8656701234170803	-3.4837728357853868	-2.608181797746523	-2.248827770440482	-5.196321147701669	-4.7767666546318575	-3.9775038363146895	-3.3275600010675146	-2.711970276783537	-3.1943262602838867	-0.64132403172303	-0.586571871669519	0.3229281628958618	0.7459923443363272	0.5795757511298012	-4.671211897183237	-2.6911203719422283	-0.17400414169314524	1.6268840255607016	1.4892223095455708	1.1987832295527285	-3.511144638081144	-1.6405586295617143	2.1877466076588776	2.0799407425039718	-3.3831200520312223	-2.423765336517305	0.9473239217338303	1.473679923234584	-5.009014119106774	-1.6079345422753395	-1.2317225479925595	-0.713652541579283	-0.4686816710059979	0.392339720307131	-0.18437394274869168	-3.3743490867544637	-3.2278214354121983	-3.8920472351945645	-3.520848784266831	-2.0806757649330736	-0.8450805815542064	-5.33012996638387	-3.4745990234344606	-1.58937961119535	-0.6118359829572764	-0.7338041396571472	-2.2786407006446323	-0.48689431953048334	-0.2762921057418356	0.2673423466578059	0.8432098226587031	-1.7911031747571247	0.6889202851181598	0.7465736519069917	0.3664202874777505	-0.6942319343732186	-0.9677413827526948	1.8488827862196797	1.5062654334666399	0.9053642575837125	0.040948209855258266	-0.8564420207106911	1.1853331295737835	2.6591157320938827	1.7082487018506478	0.5881049466460971	-0.8165953537998553	-0.24886021937835862	0.3030773085564964	2.3349734031650637	0.3051358744730387	-0.6936548494017583	0.0
8	0.10055781306447946	-1.7128817325378896	-1.1431283421510032	-1.2751983548942345	-1.1816896843543632	-1.0034668503838484	-0.9468104027647212	-2.471434720287829	-2.624306289217735	-2.3463023686720716	-1.6371683221653346	-2.1445014198219248	-3.063127019751192	-3.3556365349186374	-3.1747039497233005	-2.77545383839138	-2.8406204384269755	-4.138510081815511	-3.370626192971145	-2.6616277364257797	-3.620973045645542	-3.1943939214371566	-3.8556604426307697	-0.7538590684902062	0.07752395464234518	-3.152683750837921	-3.7185035432254048	-3.5439035660173444	-1.4835694792080258	-0.2981131733268474	1.745238356018766	-4.031889868464633	-3.486334186772034	-2.684387022470985	-2.250754285195035	-5.558956469285705	-4.944248690389637	-3.9758692571452943	-3.265530883380144	-2.6899778028483388	-3.2475920850734665	-0.9829599435661437	-0.7693587208259707	0.18306103610018964	0.6556432431719077	0.55874916281736	-4.657859285396006	-2.863972119022341	-0.5240631966720046	1.216290691619819	1.2838443222472005	1.036736228923697	-3.708481061385802	-1.9119133539030675	2.072802911660378	1.8493228983904986	-3.6708020256565863	-2.87064213009234	0.611785940221466	1.3018758695985604	-5.413765849642593	-1.8777098027293384	-1.3897709545075154	-0.8732047335649918	-0.5138947499505592	0.3430374227755687	-0.12511470804275238	-3.397551438289086	-3.2729612926489664	-3.698931678316473	-3.172620967697194	-1.8807557043532919	-0.7178811346079552	-5.120546735226338	-3.2674687267084312	-1.461403909208199	-0.3960684001078426	-0.30376254969407784	-2.1122639813453388	-0.296248709476218	-0.06954935804093745	0.5541183559933356	0.9135891128092359	-1.37645631853941	1.0026040068140145	1.075317684079817	0.6308061611530877	-0.6022730689062091	-0.9128181973762325	1.9737386865343385	1.6598661416746157	1.1664359793591699	0.18758262837321027	-0.8255772149957188	1.1213922315367533	2.6944136622887096	1.7914913042593792	0.6659921046434389	-0.7894625049346123	-0.7915973904890986	0.32238943998600367	2.4372417288631096	0.4188575483739896	-0.6698557299674638	0.0
9	0.06354485944247035	-1.938822211049456	-1.1090784621089596	-1.2305702919224561	-1.2888904363817646	-1.1413963587946276	-1.0918825322003574	-2.485660118434059	-2.5151779897215625	-2.3122764883874702	-1.6195931071338345	-2.172466772505606	-2.9488930710481327	-3.17371607030336	-2.9740394456063526	-2.664467218860913	-2.673995631586841	-3.9595097249017517	-3.1451660842283826	-2.2294952034169686	-3.302916136815722	-2.9878133342582185	-3.731192553423403	-0.6315775116767844	0.12374085592867679	-2.763438851296241	-3.3657018630767794	-3.260563282930273	-1.362144334634498	-0.16537567520756413	1.6508050349626047	-3.6291823672164796	-3.189014050948329	-2.501566637372233	-2.015497940607573	-5.267300208821554	-4.500175029404636	-3.6577676990038004	-3.0380467107216282	-2.4728874820069144	-2.8425705745113627	-0.6804630726617494	-0.5469852718197727	0.34965099662576415	0.7808695226046394	0.6251248357253358	-4.300970745250377	-2.3528728928098417	-0.18742735992228812	1.3551349020048944	1.4585903918350753	1.2942971272593444	-3.1486905015583853	-1.439120416114576	2.438738873740697	2.127458044709372	-3.0898652250979874	-2.4192822587402985	0.9237065386487033	1.679765490064842	-4.724127796585501	-1.3639953796949544	-1.0364280680931068	-0.6105264778479939	-0.2824995023587505	0.4183708513845846	-0.10890078820337368	-2.8136965309542177	-2.769486995116444	-3.3203153178130993	-2.808935275536798	-1.7006564942483178	-0.7057720785139472	-4.508791709615568	-2.856383284842608	-1.2779443858656625	-0.26989299352229806	-0.2596429550692453	-1.7314694951356522	-0.06578434698598672	0.0907894348166587	0.6372630420409647	1.1476045546305178	-0.9108843669212034	1.125645509463639	1.1283129799933098	0.6170378474424627	-0.6295746693742124	-0.9388908955801145	2.1404038341888674	1.709419668677885	1.123826424094069	0.14264362615907467	-0.9020306873864512	1.0442149326036236	2.71888756619178	1.788253007419093	0.6349330270935808	-0.8381614957478583	-1.4574386363778737	0.40975180285230245	2.4051467415602996	0.4337194459996567	-0.7064051356278089	0.0
