0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	sentence_relative_fix_idx
-1.0193113924573134	-2.8987929850858825	-2.9254965374949364	-2.509571362865807	-2.0555482956067137	-1.5824327891758387	-2.5384548497990496	-3.404151665730516	-3.3202465561745784	-3.255449573407924	-2.8318641890305827	-1.9584083237875642	-3.0514165843660983	-2.654839150719771	-2.6733912083047544	-2.985284354110824	-2.012217609605535	-1.9788277490104798	-2.013727697872915	0.1863608033484498	-0.9343077799464482	-2.287442936314413	-2.319103248560402	0.7662753881609252	1.0186290361922197	0.39962888156217125	-0.556831116329521	-0.8476090587395683	0.9077048648913406	2.1003921699119745	0.0833917999236814	0.9076357194756349	-0.0753144229228131	1.1539825089478735	1.7218307879718877	2.046660323083541	1.6974144934564557	-0.0848465981186288	0.6450278582162594	1.639069328433593	2.3939349549389464	6.25427274837574	4.723030012843757	4.61876764803826	3.960295215211747	1.8827761323815215	-0.3309082468339714	5.618589015179752	7.5271927094012945	8.519674289250958	6.6649652585623285	6.82129321848347	4.992074732996224	7.005683259296455	11.049057349116401	9.311166038761337	6.258657820481615	6.763500193397231	8.920968005946191	9.340093135506798	5.2834162952521275	6.105687815221263	3.9454143948229343	3.7534875972046016	3.260866132115695	2.5776626673408476	-0.9277227551503271	2.9447567483674	1.9780005860244625	-1.2832981510293702	-2.134306240473906	-2.4681296440839477	-2.485763967303916	1.2162677554014367	-0.17421439895543858	-1.502155050737973	-2.1196757669023367	-1.0128366396300248	0.8591389075516667	-0.21337780172800075	-0.9478802205801806	-1.5032580570140057	1.0283630767822198	0.5306157881753998	-0.9333325222053094	-1.440748467684403	-2.3820703107128542	-2.4470159065817274	-2.067824234999643	0.08154604487919118	-0.8536869573027113	-2.2723186377403115	-2.878813485374433	-2.140263708547755	1.109357433390607	-0.04532651640516452	-1.4697349446740422	-2.700286469887135	-2.880538080513211	4.036664797281498	0.9461612218367647	-0.9064239795958254	-2.363534498283667	-2.8171847880140635	0.0	5.0
-1.2625566345386725	-2.684558892916919	-2.684141550924886	-2.5367939186296415	-1.9069871397949185	-1.4042902262866617	-2.279360754709888	-2.993940531002052	-3.184010252968674	-3.1401359073068407	-2.922833904550517	-1.7179900059573627	-2.9738530144887303	-2.5939120339816326	-2.6306969666240314	-2.736192982148686	-1.5142537118917008	-1.7344432504018428	-1.9765981842855482	0.21374342302617366	-0.8677450650099128	-2.231645934940167	-2.232632432457682	0.795616176550819	0.9473580036495813	0.37425637995381156	-0.5326967156626805	-1.115331507353034	0.884994128851597	1.8521498730200832	-0.2899515423822689	0.9532806513908909	-0.10403580986813966	1.1792403543851788	0.9746618102365742	2.439192184878916	1.6021143136642582	-0.2796325222206365	-0.2418062961313911	0.9448730405569395	2.1251978391769732	6.10234860499094	4.312755185355504	4.2290104702003095	3.68247096205617	1.6860898377541986	-0.6862541831871939	5.5322614754980295	7.637273204920217	8.37957011695855	6.355976897973543	6.459910260408374	5.049689337692424	6.958356452914026	10.313506924398576	8.930909204735734	6.47692914049092	7.053487308074305	8.6727851148052	8.943165426339359	5.647448944888697	6.028409181039513	3.647059784896757	3.4083264575176315	2.8355067927847277	2.1769230983650756	-1.0611161425224358	2.5990948262274003	1.4713353308534431	-2.058392989138192	-2.9598329080888535	-3.0534795125424936	-2.825771730081643	0.855205051960274	-0.8381058769048871	-2.0833027277714073	-2.8650651731747834	-1.479724376028443	-0.005186746009651488	-1.1916357241136484	-1.831964185460697	-2.3074138721695565	-0.16230732814247284	-0.7856982804892076	-1.8537087570091915	-2.124509792726335	-3.037096755983583	-2.5779038044857487	-1.916585414740589	-1.2131437971554646	-1.7380242703376623	-2.9571065832748817	-3.152330412548148	-1.9905114781094928	0.015882035016895165	-1.2858515790207599	-2.3605917620649035	-3.0721418015594266	-2.7472336049589807	3.3948127329315785	0.5997014275273462	-1.795367900181795	-2.3281515474952403	-2.6594417695082306	0.0	5.0
-1.3808176126707974	-2.2561066837633064	-2.281656230531865	-2.4405370391814833	-1.7297480959358928	-1.1551255370565887	-1.8179641077161064	-2.536449112217697	-2.9691492930282073	-2.9115558268088897	-2.7127834101418453	-1.3783576245711946	-2.7226747289261173	-2.414551427210765	-2.5054658098569456	-2.4937195114013564	-1.0503651134364926	-1.400213839651622	-1.8821390974280852	0.17925572931612305	-0.7968377901060519	-2.123078377012886	-2.0823716087935766	0.8708368333158303	0.9461884371743168	0.3500722741628418	-0.5385931049500848	-1.3185139465583606	0.892793272950729	1.7053802875695587	-0.5354587094537447	0.8902309906786733	-0.1804286672141244	1.148925678720257	0.4392463342112554	2.494080800152719	1.4241110097033098	-0.5000839263716266	-0.8470014659494959	0.4377234585966221	1.8563264378336097	5.812382918035381	3.9320463532244148	3.9070593320476408	3.4767729244310814	1.581804162723081	-1.0267727419622443	5.312417593224307	7.5022557622061505	8.06655698289189	6.091456764040438	6.2241597813945555	4.910528678746093	6.7327119989945245	9.879181051448855	8.648830983495687	6.367736909386496	6.952180540825323	8.356236872337103	8.701800470578565	5.564749646637605	5.813503752383305	3.392480225805577	3.1490574821074335	2.5988849195264927	1.9296953493499938	-1.016821736046577	2.3233417182571516	1.1309396816121957	-2.4252408432782597	-3.259312077521024	-3.224948679877488	-2.8208614347995042	0.6609616088157932	-1.2208122602238634	-2.3875991157597487	-3.131624432043292	-1.3856203447528312	-0.555306716528272	-1.712365551918361	-2.21598998178971	-2.520975038837291	-1.0097940156255047	-1.5869882099353283	-2.1522058983444814	-2.193371273141444	-3.1168910604640434	-2.4375921258307724	-1.6465786731628418	-2.026339647658114	-2.114667580200744	-3.034199747461129	-3.026015058963115	-1.7102153886084055	-0.7512420299949084	-2.0796085657627708	-2.7537892244996933	-3.0598275898380325	-2.417072797342838	2.569302042420104	0.291890260880073	-2.1937832167759406	-2.016311521658205	-2.296871773675053	0.0	5.0
-1.371956257069169	-1.7834975249342162	-1.872286508305399	-2.254344767281704	-1.5858276432073606	-0.9199523844412758	-1.3413404735988228	-2.1999628161829072	-2.777535962093343	-2.6371825835271925	-2.272272155399824	-1.0664253173293863	-2.3558958308262445	-2.1451601901598116	-2.3189265163777915	-2.3234219146975432	-0.7582814996783264	-1.0029147421270417	-1.7311465206570715	0.11761411400431107	-0.7139452166637396	-1.9730476036232394	-1.8539788633262009	0.9703688406813972	1.0026405653095836	0.3574590966487764	-0.5534226563177151	-1.3415317117344867	0.9396782005580229	1.6944628260916137	-0.5986261942586556	0.7314285218926097	-0.25593717101628105	1.089112887242186	0.30677780318185754	2.157969248206629	1.2050386075294475	-0.6465498316830615	-0.9400397179149929	0.2997034426680112	1.6491297803961964	5.380510300029546	3.6440442814032137	3.694558952413071	3.3432453684132866	1.5541403172559574	-1.2076188356967237	4.921678970208523	7.004275331603223	7.529241757377045	5.833754214461653	6.032216725052404	4.500776945589536	6.244150663004174	9.701653864060274	8.375780183577398	5.7918790525143296	6.295999279656975	7.877462637712071	8.489419598283142	4.855683558000451	5.333667960824074	3.1072899783733696	2.915231302948309	2.5026804508280636	1.806299519332888	-0.8361685827358449	2.0334376296987853	0.9229101023372958	-2.341934945117524	-2.994358640415123	-2.9768410199875732	-2.509445532399715	0.549544256667446	-1.3142668334678764	-2.397957064832796	-2.899323783518612	-0.8006314708127875	-0.7585031822331657	-1.7238648958057927	-2.075921930366288	-2.1539597675076037	-1.3858247960524845	-1.7581474727706863	-1.8298228155333662	-1.7042310929835733	-2.6391133332002132	-2.1001788218283446	-1.3496009257152917	-2.230294238731123	-1.9701004159184095	-2.546628596784925	-2.574509160996806	-1.4088671358048164	-1.0821648789022797	-2.3007142649314356	-2.6310353449896238	-2.722023019715135	-2.014787973172296	1.6321609985830838	0.050675130308457474	-2.0763256937298835	-1.5641684600542831	-1.8732309562790719	0.0	5.0
-1.2775907600825265	-1.4440505303657918	-1.6201424358114016	-2.0488891577374124	-1.5332515457389064	-0.7892744247247179	-1.037979597432635	-2.103149320422814	-2.701440188533346	-2.4081644251368566	-1.767213247279065	-0.9007123998302512	-1.982746630222227	-1.8615170496501285	-2.1225695009027428	-2.268581503218325	-0.7208058870836044	-0.6196713551332225	-1.5597529530840988	0.06541389073505842	-0.6361010134231957	-1.8197862818561927	-1.5772418887656838	1.0480251948283548	1.0809677822261292	0.3973924449322347	-0.5748837563551359	-1.1469209597376813	1.0020637220802942	1.7992998968108567	-0.4281630798939048	0.5125885659625844	-0.29939244017755506	1.0158634185858946	0.6132005542119232	1.461187211834347	0.9673555552576381	-0.6601818648665382	-0.4915204857986545	0.5655058698546495	1.5432867437086428	4.8579567857241	3.482149697639342	3.60017626050895	3.2653617293538444	1.5692934725453729	-1.15501244900681	4.4023616217238235	6.1862169951024635	6.816580257713503	5.561627504695347	5.812472860418051	3.869089568247914	5.53852519911354	9.67171905068465	8.046965625437965	4.823073833628527	5.166186931379529	7.231181384613035	8.200404878471605	3.6261067562813927	4.595069390811345	2.757399065972244	2.6601651893695903	2.4665207224776946	1.7518551008179277	-0.609626745614194	1.6904316673509472	0.7973719881606468	-1.923318196156636	-2.3275423523936785	-2.460052239461437	-2.0506747267611103	0.428295431382038	-1.2052245695555293	-2.208128752894503	-2.3347379860037343	0.02160339037465208	-0.7091879909975637	-1.36514186103337	-1.584765605667091	-1.4359193434808448	-1.3528581740966414	-1.4415098229226406	-1.1253795761573042	-0.927329887753199	-1.8359853241309656	-1.7201411173181076	-1.1348845544413244	-1.9323193783279715	-1.4894551931206874	-1.751744655407895	-1.9985434757493594	-1.2146900989672063	-1.0308014039369764	-2.0379963757088335	-2.1623832878277134	-2.2356072069484063	-1.6975488288941165	0.6934572610527593	-0.1203483933734418	-1.6032787681410745	-1.1563319058120658	-1.5574902069589345	0.0	5.0
-1.1659589755748339	-1.3700810310037952	-1.646799489464511	-1.9160659150936243	-1.6129114667756508	-0.8310317760605164	-1.0391943603757612	-2.286898213523537	-2.799490230074877	-2.3187738728303047	-1.40438955995842	-0.9542023725464995	-1.7366621712563814	-1.6697824176014353	-1.9916676016685755	-2.3503426631900064	-0.9463582311066382	-0.36366492153405205	-1.436142965847122	0.04454641462116255	-0.6041675216554755	-1.7249995098692648	-1.325542960994941	1.0527822555989028	1.14003495426939	0.4402671884724235	-0.6226625337445938	-0.7973385887090085	1.0356071996459066	1.9619290096691757	-0.02344733404495607	0.2807064453513819	-0.3116432277498133	0.931524586894838	1.2340532154456019	0.538965575087545	0.7237261151064626	-0.5479828641609641	0.3218730622401306	1.118212948582271	1.5506320841643895	4.361529936756536	3.4595454498784792	3.618243477458194	3.235608961155987	1.5983680913629041	-0.8978390821555087	3.885266816783476	5.267818130950837	6.100181758800356	5.311720719212247	5.568093643536429	3.1882918750935794	4.805003565571552	9.714625705684403	7.695139719260957	3.74480400443889	3.8882001860707036	6.549927137317828	7.841850892103844	2.2483189610943812	3.769018768450801	2.386750114326671	2.3937151067003786	2.430596208404715	1.7243565884495635	-0.4440248428028902	1.335705559340731	0.7259036575783738	-1.3908934794404135	-1.5596584278412282	-1.9256469196268222	-1.6677782371668644	0.24582257353286874	-1.029988687636015	-1.9807599356478602	-1.7253398124348804	0.738194494115649	-0.5673989074498323	-0.8921170862094221	-1.033733275889354	-0.7216784034666093	-1.1069667300666826	-0.9474305842261133	-0.41190974378655487	-0.23892778714265211	-1.066862290717993	-1.4801117589989221	-1.0970527144322697	-1.4044621939207254	-0.9717214491646056	-1.0230152178389111	-1.5555534755757827	-1.2332739989881019	-0.7682808497941491	-1.5347316408899319	-1.6292505359781249	-1.8328901720658077	-1.6063763065489303	-0.11257086575540973	-0.233301203817222	-1.0490296082049444	-0.9669698294820176	-1.490868329771427	0.0	5.0
-1.1037809153317661	-1.6060065897096942	-1.9846408979809433	-1.9360623487103186	-1.8335844088487114	-1.063811607272659	-1.375553178131584	-2.7044934770624662	-3.074369324030808	-2.4322727473778043	-1.3532628524822077	-1.2292329490473601	-1.7274270123293949	-1.66600549052944	-1.9970909367616663	-2.561924875191365	-1.3698246634499793	-0.34175832941657963	-1.4330572683189375	0.056261085338862996	-0.662288326454806	-1.7494564142799334	-1.189355222486542	0.9539475781371074	1.1507977398519138	0.4435021873620022	-0.723223681231942	-0.4318575031566641	0.9982102963166434	2.1125702435290132	0.5295262821529374	0.08436008632824347	-0.3199947745857563	0.8309684137800423	1.9354844950870218	-0.382311736363106	0.494337622575208	-0.3762607378346971	1.1892192957171541	1.7392625966025816	1.6530807215533612	4.038478333371734	3.5701998668439416	3.7359016385939223	3.2616622857055897	1.6287789793195664	-0.5543762745565518	3.5428999456933767	4.566241209437915	5.618845336076923	5.170271124204764	5.380796381135358	2.6895048132744446	4.303564939896134	9.825895401760334	7.445914517162464	2.9380963937634483	2.9072696119917434	6.0621105499806065	7.5389154956541224	1.21031926436555	3.13040174653313	2.1029818916726803	2.1824444069900077	2.3813539302967683	1.7115819496401172	-0.42169336995431217	1.072464338316341	0.7114533047796557	-0.9849206005394106	-1.013309386479976	-1.6248729438193583	-1.5584509505022501	0.01257342095887657	-0.9166323578913858	-1.8755252723800022	-1.3626442237689111	1.050221239223775	-0.48097180339938206	-0.5634222823236346	-0.7084584537512483	-0.3464577729018499	-0.874269517947481	-0.604002083105172	-0.04060146612547772	0.031195661155058778	-0.6750260222484954	-1.5189374227576666	-1.2809357372967811	-0.9543488832567936	-0.7007563974147021	-0.7003020366115722	-1.4595030580296364	-1.505581237014186	-0.5000635902585501	-1.0742879911422683	-1.3057355515143527	-1.7119352293088332	-1.8140658153392233	-0.6621866213403236	-0.3060979995222133	-0.6896423058162813	-1.0982498851273341	-1.735665607999247	0.0	5.0
-1.1271762071017362	-2.090308516524957	-2.5542901202889308	-2.1382899177193813	-2.1610372097181796	-1.4423162115402683	-1.963842188300403	-3.2324280248689257	-3.4592258455844243	-2.7460363945724984	-1.6750016926518123	-1.6526930467524767	-1.990008138298411	-1.886879228357273	-2.1665342000754393	-2.8597066821490746	-1.8719781989219215	-0.5991267208284984	-1.5865936692465739	0.08831279875274126	-0.8263634104440155	-1.9164303750640646	-1.2296675957364225	0.7592104306900683	1.1058818760964129	0.38013004251887533	-0.883041334377249	-0.20350593623219188	0.8733368535210861	2.193866430623715	1.056325587027302	-0.03145565255922869	-0.3549085007569255	0.71329128565247	2.4624877554077846	-1.034837901528312	0.3218434870135702	-0.23445827339492792	1.7875587644235758	2.193523620397386	1.8070353081762829	4.000605855530085	3.7815753527406186	3.9259867345256425	3.3510720312492133	1.6611097724756085	-0.2769204845261485	3.5077251642953553	4.354132243671876	5.566160767893792	5.218457865370287	5.353824857785511	2.5580525052510024	4.239256389077206	10.028456733992243	7.436531377623875	2.7095263039120367	2.5944493154216812	5.976417889163206	7.451549196073605	0.9029927839856053	2.932064242914981	2.0221101611230052	2.111673588769779	2.3435361609737337	1.7246192910730263	-0.5662833242947353	1.0095783642723772	0.7754451725179602	-0.867866796660659	-0.9045964620738218	-1.702686186434255	-1.806616480289613	-0.21094580366256074	-0.9331952655084171	-1.9733120952692764	-1.417995474491499	0.8237811020526894	-0.520264361663882	-0.5294921580879521	-0.7675812276246046	-0.48660287317232975	-0.8010734615930354	-0.6068216242917386	-0.19331432622824204	-0.26276393186526537	-0.8444819308174135	-1.8677418343478898	-1.6569455857640276	-0.7879276802191112	-0.8228422139958209	-0.9476141382325964	-1.788711906129755	-1.982265306883738	-0.3788694128680821	-0.8564116918292588	-1.3436192358169847	-1.9533525614907592	-2.289553944624223	-0.8861000971384282	-0.35340228795813944	-0.691742002137851	-1.537748469881575	-2.2451128288802216	0.0	5.0
-1.225338228481822	-2.671999433722218	-3.179516119939442	-2.4760984977995517	-2.519149576144768	-1.8644588112477187	-2.631442703939385	-3.7028731445701477	-3.8249976388537905	-3.1751937458575554	-2.288249682369909	-2.0959918947874905	-2.45560399340934	-2.278018049470649	-2.456899628227181	-3.1616756399797805	-2.314031462841196	-1.0811082160547143	-1.8647009550046425	0.12563374212697545	-1.0615040940323912	-2.184796691971742	-1.4382227434640202	0.5170806576237843	1.0185316689193795	0.25974695460913355	-1.0694478184072886	-0.20811500563404847	0.6825460111436963	2.1756302906269878	1.3328376553116255	-0.03310440078317297	-0.42487392147774167	0.591065091982541	2.630427935718833	-1.1847793860550895	0.2700258077403728	-0.18958212697060012	1.9059366590337798	2.3165435467123645	1.952438866032135	4.256799134350359	4.025990335088677	4.134256265432008	3.486799837195074	1.696788015534894	-0.18177085208406282	3.7940201983700517	4.718274096308119	5.975680232351766	5.463676948265043	5.529503032677702	2.837675575873272	4.643221885285578	10.291757779917086	7.707037862095346	3.1371749206216633	3.0686637802720877	6.3520388192422725	7.654127139622102	1.437811992391997	3.273108418327923	2.2000403684612873	2.230038561830957	2.3482561524255634	1.7775236585042617	-0.8296259332896505	1.1969234343985502	0.9317054919640445	-1.0585637448657244	-1.2549039390909364	-2.1307511502956924	-2.335448616312929	-0.3497388000527385	-1.0632143120484487	-2.233320315772718	-1.8656514732703333	0.15054748485803746	-0.6535058034281097	-0.772676829495777	-1.1760126931051618	-1.084599798417896	-0.8911901874154569	-0.9372630589381855	-0.8065764298838899	-1.0180051627578843	-1.5174498929049673	-2.4235155525023777	-2.119660948651545	-0.9269768515296921	-1.2851559735492053	-1.6785201817950384	-2.4424060032417336	-2.5279137097995332	-0.44943556166118204	-0.9201057680603919	-1.7111671344304191	-2.4807546023873708	-2.896416280589439	-0.7985725914392956	-0.3817465272975679	-1.0499732963639294	-2.1558809418616165	-2.8696110111698663	0.0	5.0
-1.346321810650564	-3.1581967121228787	-3.6413558680923055	-2.8323512719793467	-2.80731078370516	-2.2006272823153377	-3.1712025656572975	-3.9524626869630213	-4.0173240048356	-3.5704050885052547	-2.9909924360036952	-2.4153010294658865	-2.965079383080094	-2.7016420861488872	-2.7587511809105725	-3.36314037331698	-2.5769550044232843	-1.637526618654117	-2.1674687919315336	0.1580717778834909	-1.2857306640035473	-2.4527454862589595	-1.7306789192691223	0.3027327743797453	0.9138868499829083	0.12806880914258678	-1.2152090258163286	-0.4414680962034466	0.48077437518925026	2.058215273433475	1.1625273870805	0.08804491386360731	-0.5070041620035503	0.4892054611048642	2.383505900954119	-0.7171161191769122	0.39636052202121214	-0.2570861930251718	1.5172015936242023	2.067682711139801	2.024004681557687	4.683922521728799	4.203543785610499	4.276777542458554	3.6129565911330395	1.7251411768073392	-0.30221577532985205	4.265221144828432	5.492312997983653	6.670442802962455	5.801775827597817	5.832385666285669	3.3891842122271614	5.324267443596476	10.480038670672778	8.134091508473249	4.008670417929067	4.1174178110786395	7.028752454203177	8.052366543102162	2.5731206045960056	4.023879112359311	2.582315657043084	2.5034554889253307	2.3958673434818563	1.8620419538240625	-1.1090440047259311	1.5771472227380876	1.1535873600598545	-1.4365028387904453	-1.890381857981646	-2.7184362212255193	-2.9306286867927187	-0.3626563051229307	-1.2266625126882338	-2.51218796100722	-2.4947032824294677	-0.6838781837472097	-0.7795004331540369	-1.1307648770709149	-1.728046244116544	-1.8762805896630381	-1.0239927884561637	-1.3903366338925656	-1.604631519258468	-1.9244196670745897	-2.4142654014612956	-2.979204045077573	-2.516010695414728	-1.2215660959809087	-1.8658106812773276	-2.5879596877555926	-3.1713518827579352	-2.9598837587357707	-0.6501268852543188	-1.1493962141170047	-2.2160534242431176	-3.0871093918333687	-3.4322230763699793	-0.49965536171028274	-0.3915293963749622	-1.6003225667665801	-2.7475807038707902	-3.4021119725414586	0.0	5.0
