	task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
0	NR	YAG	0	6	0.2890893014457346	0.24032803460113994	0.5236594791165754	0.6102906179990317	0.38470117817304794	0.4677538341890799	0.5250905007823188	0.11911597791570316	0.2890893014457346	0.24032803460113994	0.5236594791165754	0.6102906179990317	0.38470117817304794	0.4677538341890799	0.5250905007823188	0.11911597791570316	0.2890893014457346	0.24032803460113994	0.5236594791165754	0.6102906179990317	0.38470117817304794	0.4677538341890799	0.5250905007823188	0.11911597791570316	0.2890893014457346	0.24032803460113994	0.5236594791165754	0.6102906179990317	0.38470117817304794	0.4677538341890799	0.5250905007823188	0.11911597791570316	0.2890893014457346	0.24032803460113994	0.5236594791165754	0.6102906179990317	0.38470117817304794	0.4677538341890799	0.5250905007823188	0.11911597791570316
1	NR	YAG	0	6	0.6967344327478365	0.5140898466794803	1.6753277466232142	1.1323323364560802	0.6962752547476239	0.7121175782083198	2.254276201367739	0.9814581478320977	0.6967344327478365	0.5140898466794803	1.6753277466232142	1.1323323364560802	0.6962752547476239	0.7121175782083198	2.254276201367739	0.9814581478320977	0.6967344327478365	0.5140898466794803	1.6753277466232142	1.1323323364560802	0.6962752547476239	0.7121175782083198	2.254276201367739	0.9814581478320977	0.6967344327478365	0.5140898466794803	1.6753277466232142	1.1323323364560802	0.6962752547476239	0.7121175782083198	2.254276201367739	0.9814581478320977	0.6967344327478365	0.5140898466794803	1.6753277466232142	1.1323323364560802	0.6962752547476239	0.7121175782083198	2.254276201367739	0.9814581478320977
2	NR	YAG	0	6	0.5804281367287287	0.41435167995772343	1.6597077130826754	1.275397365563018	0.6691507941541226	0.7610268548713384	1.374654607813815	0.6823614710557722	0.5804281367287287	0.41435167995772343	1.6597077130826754	1.275397365563018	0.6691507941541226	0.7610268548713384	1.374654607813815	0.6823614710557722	0.5804281367287287	0.41435167995772343	1.6597077130826754	1.275397365563018	0.6691507941541226	0.7610268548713384	1.374654607813815	0.6823614710557722	0.5804281367287287	0.41435167995772343	1.6597077130826754	1.275397365563018	0.6691507941541226	0.7610268548713384	1.374654607813815	0.6823614710557722	0.5804281367287287	0.41435167995772343	1.6597077130826754	1.275397365563018	0.6691507941541226	0.7610268548713384	1.374654607813815	0.6823614710557722
3	NR	YAG	0	6	0.4210695750638396	0.29971105544747406	1.10909052644595	1.0333585199244326	0.5434740272225339	0.6745745369488975	1.3311186203500864	0.5265340593538864	0.4210695750638396	0.29971105544747406	1.10909052644595	1.0333585199244326	0.5434740272225339	0.6745745369488975	1.3311186203500864	0.5265340593538864	0.4210695750638396	0.29971105544747406	1.10909052644595	1.0333585199244326	0.5434740272225339	0.6745745369488975	1.3311186203500864	0.5265340593538864	0.4210695750638396	0.29971105544747406	1.10909052644595	1.0333585199244326	0.5434740272225339	0.6745745369488975	1.3311186203500864	0.5265340593538864	0.4210695750638396	0.29971105544747406	1.10909052644595	1.0333585199244326	0.5434740272225339	0.6745745369488975	1.3311186203500864	0.5265340593538864
4	NR	YAG	0	6	0.4051583497008701	0.3949861589252769	1.0123261833002584	0.9102393076811628	0.6047705784596038	0.6621795909619844	0.7089496407713561	0.47687917521760675	0.4051583497008701	0.3949861589252769	1.0123261833002584	0.9102393076811628	0.6047705784596038	0.6621795909619844	0.7089496407713561	0.47687917521760675	0.4051583497008701	0.3949861589252769	1.0123261833002584	0.9102393076811628	0.6047705784596038	0.6621795909619844	0.7089496407713561	0.47687917521760675	0.4051583497008701	0.3949861589252769	1.0123261833002584	0.9102393076811628	0.6047705784596038	0.6621795909619844	0.7089496407713561	0.47687917521760675	0.4051583497008701	0.3949861589252769	1.0123261833002584	0.9102393076811628	0.6047705784596038	0.6621795909619844	0.7089496407713561	0.47687917521760675
5	NR	YAG	0	6	0.2626329302298195	0.3615470723986893	0.8144428156307957	0.7723479595640826	0.5270013849979803	0.5827196431298186	0.6082484955344932	0.3914249818541276	0.2626329302298195	0.3615470723986893	0.8144428156307957	0.7723479595640826	0.5270013849979803	0.5827196431298186	0.6082484955344932	0.3914249818541276	0.2626329302298195	0.3615470723986893	0.8144428156307957	0.7723479595640826	0.5270013849979803	0.5827196431298186	0.6082484955344932	0.3914249818541276	0.2626329302298195	0.3615470723986893	0.8144428156307957	0.7723479595640826	0.5270013849979803	0.5827196431298186	0.6082484955344932	0.3914249818541276	0.2626329302298195	0.3615470723986893	0.8144428156307957	0.7723479595640826	0.5270013849979803	0.5827196431298186	0.6082484955344932	0.3914249818541276
6	NR	YAG	0	6	0.5395319936583048	0.292698451681753	1.146255541078393	0.9439363856785262	0.754341282043172	0.7136387880037356	1.6910776994141763	0.7667161363068766	0.5395319936583048	0.292698451681753	1.146255541078393	0.9439363856785262	0.754341282043172	0.7136387880037356	1.6910776994141763	0.7667161363068766	0.5395319936583048	0.292698451681753	1.146255541078393	0.9439363856785262	0.754341282043172	0.7136387880037356	1.6910776994141763	0.7667161363068766	0.5395319936583048	0.292698451681753	1.146255541078393	0.9439363856785262	0.754341282043172	0.7136387880037356	1.6910776994141763	0.7667161363068766	0.5395319936583048	0.292698451681753	1.146255541078393	0.9439363856785262	0.754341282043172	0.7136387880037356	1.6910776994141763	0.7667161363068766
7	NR	YAG	0	6	0.7219417045817835	0.4803101308023217	1.8623779793554793	1.37128426213976	0.7006568913855507	0.6979547499413276	1.9273378419356104	0.8933375273879797	0.7219417045817835	0.4803101308023217	1.8623779793554793	1.37128426213976	0.7006568913855507	0.6979547499413276	1.9273378419356104	0.8933375273879797	0.7219417045817835	0.4803101308023217	1.8623779793554793	1.37128426213976	0.7006568913855507	0.6979547499413276	1.9273378419356104	0.8933375273879797	0.7219417045817835	0.4803101308023217	1.8623779793554793	1.37128426213976	0.7006568913855507	0.6979547499413276	1.9273378419356104	0.8933375273879797	0.7219417045817835	0.4803101308023217	1.8623779793554793	1.37128426213976	0.7006568913855507	0.6979547499413276	1.9273378419356104	0.8933375273879797
8	NR	YAG	0	6	0.7501570321284741	0.4569979639028256	1.7454657207600626	1.4820967630421908	0.6000660262997513	0.6319379705298999	1.6857584660612346	0.671409839241598	0.7501570321284741	0.4569979639028256	1.7454657207600626	1.4820967630421908	0.6000660262997513	0.6319379705298999	1.6857584660612346	0.671409839241598	0.7501570321284741	0.4569979639028256	1.7454657207600626	1.4820967630421908	0.6000660262997513	0.6319379705298999	1.6857584660612346	0.671409839241598	0.7501570321284741	0.4569979639028256	1.7454657207600626	1.4820967630421908	0.6000660262997513	0.6319379705298999	1.6857584660612346	0.671409839241598	0.7501570321284741	0.4569979639028256	1.7454657207600626	1.4820967630421908	0.6000660262997513	0.6319379705298999	1.6857584660612346	0.671409839241598
9	NR	YAG	0	6	0.5269347104158119	0.5766496166388728	1.4514493636706953	1.3714033920580144	0.6303606766607243	0.6784421400583839	1.2666389776637186	0.6618832860523521	0.5269347104158119	0.5766496166388728	1.4514493636706953	1.3714033920580144	0.6303606766607243	0.6784421400583839	1.2666389776637186	0.6618832860523521	0.5269347104158119	0.5766496166388728	1.4514493636706953	1.3714033920580144	0.6303606766607243	0.6784421400583839	1.2666389776637186	0.6618832860523521	0.5269347104158119	0.5766496166388728	1.4514493636706953	1.3714033920580144	0.6303606766607243	0.6784421400583839	1.2666389776637186	0.6618832860523521	0.5269347104158119	0.5766496166388728	1.4514493636706953	1.3714033920580144	0.6303606766607243	0.6784421400583839	1.2666389776637186	0.6618832860523521
