task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
NR	YAG	0	20	0.47929788705332715	0.35583385472822765	0.3939796083869985	0.4505539283129136	0.3976671660919714	0.3090380094706235	0.19482096933027346	0.3051980591004927	0.47929788705332715	0.35583385472822765	0.3939796083869985	0.4505539283129136	0.3976671660919714	0.3090380094706235	0.19482096933027346	0.3051980591004927	0.47929788705332715	0.35583385472822765	0.3939796083869985	0.4505539283129136	0.3976671660919714	0.3090380094706235	0.19482096933027346	0.3051980591004927	0.47929788705332715	0.35583385472822765	0.3939796083869985	0.4505539283129136	0.3976671660919714	0.3090380094706235	0.19482096933027346	0.3051980591004927	0.47929788705332715	0.35583385472822765	0.3939796083869985	0.4505539283129136	0.3976671660919714	0.3090380094706235	0.19482096933027346	0.3051980591004927
NR	YAG	0	20	0.6338291114494754	0.44487392622277483	0.6615117335172296	0.7916455255724996	0.7482245497998867	0.7584455088070362	1.2005477182892033	0.6819365727761381	0.6338291114494754	0.44487392622277483	0.6615117335172296	0.7916455255724996	0.7482245497998867	0.7584455088070362	1.2005477182892033	0.6819365727761381	0.6338291114494754	0.44487392622277483	0.6615117335172296	0.7916455255724996	0.7482245497998867	0.7584455088070362	1.2005477182892033	0.6819365727761381	0.6338291114494754	0.44487392622277483	0.6615117335172296	0.7916455255724996	0.7482245497998867	0.7584455088070362	1.2005477182892033	0.6819365727761381	0.6338291114494754	0.44487392622277483	0.6615117335172296	0.7916455255724996	0.7482245497998867	0.7584455088070362	1.2005477182892033	0.6819365727761381
NR	YAG	0	20	0.6380433765462132	0.47359393950852663	0.6987078378825283	0.7471934225545888	0.612451914153244	0.633964814675959	0.8847433898138561	0.6283585801087638	0.6380433765462132	0.47359393950852663	0.6987078378825283	0.7471934225545888	0.612451914153244	0.633964814675959	0.8847433898138561	0.6283585801087638	0.6380433765462132	0.47359393950852663	0.6987078378825283	0.7471934225545888	0.612451914153244	0.633964814675959	0.8847433898138561	0.6283585801087638	0.6380433765462132	0.47359393950852663	0.6987078378825283	0.7471934225545888	0.612451914153244	0.633964814675959	0.8847433898138561	0.6283585801087638	0.6380433765462132	0.47359393950852663	0.6987078378825283	0.7471934225545888	0.612451914153244	0.633964814675959	0.8847433898138561	0.6283585801087638
NR	YAG	0	20	0.6054488824845538	0.514440199090877	0.5901549465254716	0.6246237012112443	0.5226073613783819	0.4768992978963106	0.8597832490605392	0.4942452044904561	0.6054488824845538	0.514440199090877	0.5901549465254716	0.6246237012112443	0.5226073613783819	0.4768992978963106	0.8597832490605392	0.4942452044904561	0.6054488824845538	0.514440199090877	0.5901549465254716	0.6246237012112443	0.5226073613783819	0.4768992978963106	0.8597832490605392	0.4942452044904561	0.6054488824845538	0.514440199090877	0.5901549465254716	0.6246237012112443	0.5226073613783819	0.4768992978963106	0.8597832490605392	0.4942452044904561	0.6054488824845538	0.514440199090877	0.5901549465254716	0.6246237012112443	0.5226073613783819	0.4768992978963106	0.8597832490605392	0.4942452044904561
NR	YAG	0	20	0.5489126988053261	0.404842805858004	0.5041863609495215	0.5718813181480606	0.5659717182228546	0.4502481096324649	0.5723541205526632	0.4026207180571289	0.5489126988053261	0.404842805858004	0.5041863609495215	0.5718813181480606	0.5659717182228546	0.4502481096324649	0.5723541205526632	0.4026207180571289	0.5489126988053261	0.404842805858004	0.5041863609495215	0.5718813181480606	0.5659717182228546	0.4502481096324649	0.5723541205526632	0.4026207180571289	0.5489126988053261	0.404842805858004	0.5041863609495215	0.5718813181480606	0.5659717182228546	0.4502481096324649	0.5723541205526632	0.4026207180571289	0.5489126988053261	0.404842805858004	0.5041863609495215	0.5718813181480606	0.5659717182228546	0.4502481096324649	0.5723541205526632	0.4026207180571289
NR	YAG	0	20	0.49110661948519957	0.367985492945542	0.43609589362050666	0.4586460515663105	0.48502270783934814	0.4261267453115571	0.3954108438133485	0.38789497196704625	0.49110661948519957	0.367985492945542	0.43609589362050666	0.4586460515663105	0.48502270783934814	0.4261267453115571	0.3954108438133485	0.38789497196704625	0.49110661948519957	0.367985492945542	0.43609589362050666	0.4586460515663105	0.48502270783934814	0.4261267453115571	0.3954108438133485	0.38789497196704625	0.49110661948519957	0.367985492945542	0.43609589362050666	0.4586460515663105	0.48502270783934814	0.4261267453115571	0.3954108438133485	0.38789497196704625	0.49110661948519957	0.367985492945542	0.43609589362050666	0.4586460515663105	0.48502270783934814	0.4261267453115571	0.3954108438133485	0.38789497196704625
NR	YAG	0	20	0.36230291150350236	0.38777919790066767	0.46282598068937336	0.587313595034837	0.6463774159725275	0.6505662728613287	1.069195595439836	0.6570176454854793	0.36230291150350236	0.38777919790066767	0.46282598068937336	0.587313595034837	0.6463774159725275	0.6505662728613287	1.069195595439836	0.6570176454854793	0.36230291150350236	0.38777919790066767	0.46282598068937336	0.587313595034837	0.6463774159725275	0.6505662728613287	1.069195595439836	0.6570176454854793	0.36230291150350236	0.38777919790066767	0.46282598068937336	0.587313595034837	0.6463774159725275	0.6505662728613287	1.069195595439836	0.6570176454854793	0.36230291150350236	0.38777919790066767	0.46282598068937336	0.587313595034837	0.6463774159725275	0.6505662728613287	1.069195595439836	0.6570176454854793
NR	YAG	0	20	0.8095662522109953	0.5567210624507598	0.8410363065728167	0.9252361606604645	0.8745872544539084	0.8669592750162406	1.48257013066803	0.9043078711054583	0.8095662522109953	0.5567210624507598	0.8410363065728167	0.9252361606604645	0.8745872544539084	0.8669592750162406	1.48257013066803	0.9043078711054583	0.8095662522109953	0.5567210624507598	0.8410363065728167	0.9252361606604645	0.8745872544539084	0.8669592750162406	1.48257013066803	0.9043078711054583	0.8095662522109953	0.5567210624507598	0.8410363065728167	0.9252361606604645	0.8745872544539084	0.8669592750162406	1.48257013066803	0.9043078711054583	0.8095662522109953	0.5567210624507598	0.8410363065728167	0.9252361606604645	0.8745872544539084	0.8669592750162406	1.48257013066803	0.9043078711054583
NR	YAG	0	20	1.0079379031344893	0.646973609828233	0.9240112334613896	0.9011547925616036	0.805217275456443	0.770101435365579	1.3819860647834916	0.9320003774247688	1.0079379031344893	0.646973609828233	0.9240112334613896	0.9011547925616036	0.805217275456443	0.770101435365579	1.3819860647834916	0.9320003774247688	1.0079379031344893	0.646973609828233	0.9240112334613896	0.9011547925616036	0.805217275456443	0.770101435365579	1.3819860647834916	0.9320003774247688	1.0079379031344893	0.646973609828233	0.9240112334613896	0.9011547925616036	0.805217275456443	0.770101435365579	1.3819860647834916	0.9320003774247688	1.0079379031344893	0.646973609828233	0.9240112334613896	0.9011547925616036	0.805217275456443	0.770101435365579	1.3819860647834916	0.9320003774247688
NR	YAG	0	20	0.8853382338864192	0.6607062849041595	0.6889620079543166	0.7782372574301588	0.7237709794633932	0.5451557683588488	1.0045455863807455	0.6746765619362843	0.8853382338864192	0.6607062849041595	0.6889620079543166	0.7782372574301588	0.7237709794633932	0.5451557683588488	1.0045455863807455	0.6746765619362843	0.8853382338864192	0.6607062849041595	0.6889620079543166	0.7782372574301588	0.7237709794633932	0.5451557683588488	1.0045455863807455	0.6746765619362843	0.8853382338864192	0.6607062849041595	0.6889620079543166	0.7782372574301588	0.7237709794633932	0.5451557683588488	1.0045455863807455	0.6746765619362843	0.8853382338864192	0.6607062849041595	0.6889620079543166	0.7782372574301588	0.7237709794633932	0.5451557683588488	1.0045455863807455	0.6746765619362843
