task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
TSR	YAG	0	4	0.21424106592080114	0.6086542852787292	0.6182544356878668	0.6156068340882117	0.46302611806305927	1.4158495383275032	0.8180969594213477	0.5328882334193	0.21424106592080114	0.6086542852787292	0.6182544356878668	0.6156068340882117	0.46302611806305927	1.4158495383275032	0.8180969594213477	0.5328882334193	0.21424106592080114	0.6086542852787292	0.6182544356878668	0.6156068340882117	0.46302611806305927	1.4158495383275032	0.8180969594213477	0.5328882334193	-1	-1	-1	-1	-1	-1	-1	-1	0.25754940788983455	0.43075275365321886	0.4967569798433765	0.5037735921666135	0.4126768841751326	1.4053490848795815	0.6861847536961581	0.4397712364627849
TSR	YAG	0	4	0.5781488200247192	1.0947822143873578	1.0037505362498031	1.20811663652337	0.7784608818807748	3.003088084811489	1.1890415841681394	0.7743358359912226	0.5781488200247192	1.0947822143873578	1.0037505362498031	1.20811663652337	0.7784608818807748	3.003088084811489	1.1890415841681394	0.7743358359912226	0.5781488200247192	1.0947822143873578	1.0037505362498031	1.20811663652337	0.7784608818807748	3.003088084811489	1.1890415841681394	0.7743358359912226	-1	-1	-1	-1	-1	-1	-1	-1	0.4843818957066353	0.7239411183524052	0.7771983893703222	1.02577598085491	0.8746740127019063	3.138176384806889	1.3716880838696097	0.7711715622244684
TSR	YAG	0	4	0.5499609258303565	0.8179820609930065	0.8556233792945851	1.0433808432622198	0.7660730655614763	3.188660217495936	0.9858106903501569	0.7671352668765908	0.5499609258303565	0.8179820609930065	0.8556233792945851	1.0433808432622198	0.7660730655614763	3.188660217495936	0.9858106903501569	0.7671352668765908	0.5499609258303565	0.8179820609930065	0.8556233792945851	1.0433808432622198	0.7660730655614763	3.188660217495936	0.9858106903501569	0.7671352668765908	-1	-1	-1	-1	-1	-1	-1	-1	0.4410913726916764	0.6353080155399925	0.76715932287886	0.9382554259853958	0.8531131570592617	3.33118114723386	1.0947735155137486	0.572439245544705
TSR	YAG	0	4	0.5146228272212505	0.6748853631442432	0.8409686841355765	1.0574936001828483	0.7689143573724545	3.0400701967719255	0.800577914768314	0.6422272546539366	0.5146228272212505	0.6748853631442432	0.8409686841355765	1.0574936001828483	0.7689143573724545	3.0400701967719255	0.800577914768314	0.6422272546539366	0.5146228272212505	0.6748853631442432	0.8409686841355765	1.0574936001828483	0.7689143573724545	3.0400701967719255	0.800577914768314	0.6422272546539366	-1	-1	-1	-1	-1	-1	-1	-1	0.4050541033325153	0.5521299835382736	0.8338828638572378	0.9298803906588177	0.8313667865919168	3.218966436074121	0.8933944390962643	0.45784096171757516
TSR	YAG	0	4	0.5719424723705575	0.6495026686637779	0.905226471133758	0.916432208642917	0.5468109390593777	2.414842916559952	0.754710852084238	0.6369228082533229	0.5719424723705575	0.6495026686637779	0.905226471133758	0.916432208642917	0.5468109390593777	2.414842916559952	0.754710852084238	0.6369228082533229	0.5719424723705575	0.6495026686637779	0.905226471133758	0.916432208642917	0.5468109390593777	2.414842916559952	0.754710852084238	0.6369228082533229	-1	-1	-1	-1	-1	-1	-1	-1	0.44749533881441717	0.4467857328458338	0.6227802201150493	0.7508724555437037	0.6959051919368555	2.681118528591768	0.8407320467150249	0.4015822158263178
TSR	YAG	0	4	0.4407180107083003	0.48374673539967117	0.5950218674064851	0.585249258096826	0.4734080998752683	1.9684004508858564	0.6811082293032426	0.4728235128393057	0.4407180107083003	0.48374673539967117	0.5950218674064851	0.585249258096826	0.4734080998752683	1.9684004508858564	0.6811082293032426	0.4728235128393057	0.4407180107083003	0.48374673539967117	0.5950218674064851	0.585249258096826	0.4734080998752683	1.9684004508858564	0.6811082293032426	0.4728235128393057	-1	-1	-1	-1	-1	-1	-1	-1	0.29623088591101077	0.33058768242218756	0.4947705167843818	0.5980930525400994	0.5818935474363156	1.9913364248463112	0.6794984526917118	0.3439544827073817
TSR	YAG	0	4	0.2570641835203736	0.7019647247974751	0.7843696377978895	1.10849154429948	0.7438754034170364	2.4565656646473912	0.9787002240385658	0.8014931855618551	0.2570641835203736	0.7019647247974751	0.7843696377978895	1.10849154429948	0.7438754034170364	2.4565656646473912	0.9787002240385658	0.8014931855618551	0.2570641835203736	0.7019647247974751	0.7843696377978895	1.10849154429948	0.7438754034170364	2.4565656646473912	0.9787002240385658	0.8014931855618551	-1	-1	-1	-1	-1	-1	-1	-1	0.40324107462118164	0.6379049326970891	0.7061020767088757	0.9701336377561041	0.7936217228043815	2.4232832717556025	1.3208675410548978	0.8999230553735484
TSR	YAG	0	4	0.48459377888457394	1.0096139169248393	1.2171938506572055	1.6923105511111272	1.3900780420674088	4.515361338880576	1.2821187835129477	1.3099243853716742	0.48459377888457394	1.0096139169248393	1.2171938506572055	1.6923105511111272	1.3900780420674088	4.515361338880576	1.2821187835129477	1.3099243853716742	0.48459377888457394	1.0096139169248393	1.2171938506572055	1.6923105511111272	1.3900780420674088	4.515361338880576	1.2821187835129477	1.3099243853716742	-1	-1	-1	-1	-1	-1	-1	-1	0.5113322966480142	0.825378724638554	1.0026769597421952	1.462254172016952	1.315561104290628	4.688692768608491	1.8915524300191326	1.0827586851579882
TSR	YAG	0	4	0.48504306769404437	0.8024236453697458	1.3445470656443412	1.7662989111888274	1.4534618973450224	4.674640664940902	1.220370409871085	1.3029205385233154	0.48504306769404437	0.8024236453697458	1.3445470656443412	1.7662989111888274	1.4534618973450224	4.674640664940902	1.220370409871085	1.3029205385233154	0.48504306769404437	0.8024236453697458	1.3445470656443412	1.7662989111888274	1.4534618973450224	4.674640664940902	1.220370409871085	1.3029205385233154	-1	-1	-1	-1	-1	-1	-1	-1	0.4610528614407896	0.7590907203635496	1.0604575881919232	1.4563388530827852	1.343371554908883	4.917058989026911	1.7805201163790756	0.928331273525933
TSR	YAG	0	4	0.598512693711706	0.6012068172049244	1.238685852257625	1.5837444097716158	1.2056195940219647	4.22268691652671	1.0651753726207673	1.0052877743023354	0.598512693711706	0.6012068172049244	1.238685852257625	1.5837444097716158	1.2056195940219647	4.22268691652671	1.0651753726207673	1.0052877743023354	0.598512693711706	0.6012068172049244	1.238685852257625	1.5837444097716158	1.2056195940219647	4.22268691652671	1.0651753726207673	1.0052877743023354	-1	-1	-1	-1	-1	-1	-1	-1	0.45904077424862305	0.6293390260514333	0.9697184250395031	1.2573182168617452	1.2033698857965278	4.467992874553445	1.4265398188766634	0.5905226322973707
