task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
NR	YAG	0	3	0.09375045464337915	0.18093506879470855	0.6483297815688026	0.5278372309230644	0.3110284058214953	0.27737257213452354	0.8511553069863196	0.41461172209534974	0.09375045464337915	0.18093506879470855	0.6483297815688026	0.5278372309230644	0.3110284058214953	0.27737257213452354	0.8511553069863196	0.41461172209534974	0.09375045464337915	0.18093506879470855	0.6483297815688026	0.5278372309230644	0.3110284058214953	0.27737257213452354	0.8511553069863196	0.41461172209534974	-1	-1	-1	-1	-1	-1	-1	-1	0.22230767182087896	0.24420487339422245	0.4297546027939879	0.4705170295957142	0.31069211242426553	0.2836134611538396	0.5522188826723456	0.2861270395407544
NR	YAG	0	3	0.6528390749226065	0.6232374961441367	1.429168333176075	0.9870627180359528	0.7912022542114321	0.6645548072128878	1.8630654722749087	1.095350404811489	0.6528390749226065	0.6232374961441367	1.429168333176075	0.9870627180359528	0.7912022542114321	0.6645548072128878	1.8630654722749087	1.095350404811489	0.6528390749226065	0.6232374961441367	1.429168333176075	0.9870627180359528	0.7912022542114321	0.6645548072128878	1.8630654722749087	1.095350404811489	-1	-1	-1	-1	-1	-1	-1	-1	0.680137370120565	0.44967547253946405	0.9018904986673087	0.8703656121870024	0.7957668373840436	0.8362318165472709	1.2989784433089844	0.8370704060568199
NR	YAG	0	3	0.3969899720556078	0.521632982934524	1.2037909909063895	0.9779845316424409	0.7600879843541911	0.7445616044171603	2.2042654217590654	1.073764912845432	0.3969899720556078	0.521632982934524	1.2037909909063895	0.9779845316424409	0.7600879843541911	0.7445616044171603	2.2042654217590654	1.073764912845432	0.3969899720556078	0.521632982934524	1.2037909909063895	0.9779845316424409	0.7600879843541911	0.7445616044171603	2.2042654217590654	1.073764912845432	-1	-1	-1	-1	-1	-1	-1	-1	0.4129203002862386	0.4713858748023142	0.9729698401803223	0.9791960882758617	0.701514151329186	0.7236454941474577	1.4679550227799072	0.7372520376612721
NR	YAG	0	3	0.3203721538779233	0.5731764353123493	1.0047604520554945	0.9182340479562605	0.7681725979761833	0.8594377335767233	1.715388692553819	0.7084101262059496	0.3203721538779233	0.5731764353123493	1.0047604520554945	0.9182340479562605	0.7681725979761833	0.8594377335767233	1.715388692553819	0.7084101262059496	0.3203721538779233	0.5731764353123493	1.0047604520554945	0.9182340479562605	0.7681725979761833	0.8594377335767233	1.715388692553819	0.7084101262059496	-1	-1	-1	-1	-1	-1	-1	-1	0.3098534619641512	0.4623562349632965	0.7880056877881152	0.9402221360515554	0.6941831745419411	0.7237568763319354	1.1420022245980923	0.49636908769239296
NR	YAG	0	3	0.17469014834726948	0.3184220024381166	0.7734369069287599	0.7740538762702212	0.6183860713110977	0.7754160754323964	1.4309817427303402	0.6463928403619715	0.17469014834726948	0.3184220024381166	0.7734369069287599	0.7740538762702212	0.6183860713110977	0.7754160754323964	1.4309817427303402	0.6463928403619715	0.17469014834726948	0.3184220024381166	0.7734369069287599	0.7740538762702212	0.6183860713110977	0.7754160754323964	1.4309817427303402	0.6463928403619715	-1	-1	-1	-1	-1	-1	-1	-1	0.22082648040110764	0.3544149333157923	0.7556086450495446	0.7930451259603084	0.5364312315946946	0.6539515091933812	1.120909073095507	0.4609890543393214
NR	YAG	0	3	0.1432718142346458	0.43202407285462496	0.6363693957499555	0.6979521834104991	0.4652372448740351	0.6253240149934224	1.3838383789170663	0.529422504669147	0.1432718142346458	0.43202407285462496	0.6363693957499555	0.6979521834104991	0.4652372448740351	0.6253240149934224	1.3838383789170663	0.529422504669147	0.1432718142346458	0.43202407285462496	0.6363693957499555	0.6979521834104991	0.4652372448740351	0.6253240149934224	1.3838383789170663	0.529422504669147	-1	-1	-1	-1	-1	-1	-1	-1	0.16144113166581353	0.3404184186339345	0.5357937461894566	0.6611367279878293	0.3829737420634683	0.49575970988356355	1.0414795240904478	0.36954166521637755
NR	YAG	0	3	0.7168916603505793	0.26411996006595273	1.02008934009918	0.5228995124548412	0.47106058221570457	0.46648204774301155	1.3458935984275042	0.8319471970384253	0.7168916603505793	0.26411996006595273	1.02008934009918	0.5228995124548412	0.47106058221570457	0.46648204774301155	1.3458935984275042	0.8319471970384253	0.7168916603505793	0.26411996006595273	1.02008934009918	0.5228995124548412	0.47106058221570457	0.46648204774301155	1.3458935984275042	0.8319471970384253	-1	-1	-1	-1	-1	-1	-1	-1	0.6124570082227749	0.27627197524983904	0.6603310556505732	0.5952977052574705	0.6150424057678721	0.6681987443861175	1.0837139413822072	0.5826988205036232
NR	YAG	0	3	0.6857666116707934	0.6715335797877025	1.5685932531187545	1.1187927799065538	0.9165048938970853	0.7004793831535332	2.960071889441757	1.2855123068117627	0.6857666116707934	0.6715335797877025	1.5685932531187545	1.1187927799065538	0.9165048938970853	0.7004793831535332	2.960071889441757	1.2855123068117627	0.6857666116707934	0.6715335797877025	1.5685932531187545	1.1187927799065538	0.9165048938970853	0.7004793831535332	2.960071889441757	1.2855123068117627	-1	-1	-1	-1	-1	-1	-1	-1	0.6163139830439852	0.518723319581518	1.1257858076437959	1.060872605675645	0.9202600650381636	0.8831581877071006	1.965511286072679	0.960995204705247
NR	YAG	0	3	0.6575574173712546	0.8172352701996297	1.5896879224711638	1.2178637016716367	0.9892671933985835	0.7332692981621411	2.972126297297353	1.0973622724849212	0.6575574173712546	0.8172352701996297	1.5896879224711638	1.2178637016716367	0.9892671933985835	0.7332692981621411	2.972126297297353	1.0973622724849212	0.6575574173712546	0.8172352701996297	1.5896879224711638	1.2178637016716367	0.9892671933985835	0.7332692981621411	2.972126297297353	1.0973622724849212	-1	-1	-1	-1	-1	-1	-1	-1	0.5811241708319494	0.6467063227080623	1.223607555671807	1.084146464192379	0.902193907754928	0.8553300609753783	2.010246086114425	0.8939262203586301
NR	YAG	0	3	0.5636671027132014	0.7050800148871949	1.233396481311492	1.096717153765653	0.8558450932551367	0.8956872844658681	2.5325513728558073	0.8759518326111111	0.5636671027132014	0.7050800148871949	1.233396481311492	1.096717153765653	0.8558450932551367	0.8956872844658681	2.5325513728558073	0.8759518326111111	0.5636671027132014	0.7050800148871949	1.233396481311492	1.096717153765653	0.8558450932551367	0.8956872844658681	2.5325513728558073	0.8759518326111111	-1	-1	-1	-1	-1	-1	-1	-1	0.48846216724529296	0.5617103709922485	1.052276443695626	1.0552886326635464	0.8278443752582914	0.8125018366055636	1.765739197534718	0.756848269681041
