task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
NR	YAC	0	4	0.10464270425608871	0.06542474084410434	0.25440725890052734	0.23232775366153297	0.2080346136651848	0.2512986117513108	0.11272246092482781	0.10428366262198205	0.10464270425608871	0.06542474084410434	0.25440725890052734	0.23232775366153297	0.2080346136651848	0.2512986117513108	0.11272246092482781	0.10428366262198205	0.09183328069302896	0.1270811728164899	0.21236922914747114	0.21049092367243635	0.18914647513042027	0.2782810184348524	0.1970220664896179	0.10622863687867637	0.10464270425608871	0.06542474084410434	0.25440725890052734	0.23232775366153297	0.2080346136651848	0.2512986117513108	0.11272246092482781	0.10428366262198205	0.10464270425608871	0.06542474084410434	0.25440725890052734	0.23232775366153297	0.2080346136651848	0.2512986117513108	0.11272246092482781	0.10428366262198205
NR	YAC	0	4	0.14599178376301056	0.09517707853725275	0.2821540704001072	0.4434892883167643	0.23366572669641675	0.6210883375482625	0.23495573328788708	0.28988033375919914	0.14599178376301056	0.09517707853725275	0.2821540704001072	0.4434892883167643	0.23366572669641675	0.6210883375482625	0.23495573328788708	0.28988033375919914	0.1479830066560165	0.1050054337289569	0.266749942082866	0.36567654096160535	0.23669222076962726	0.7118825239097178	0.36724112404340353	0.2927630727073022	0.14599178376301056	0.09517707853725275	0.2821540704001072	0.4434892883167643	0.23366572669641675	0.6210883375482625	0.23495573328788708	0.28988033375919914	0.14599178376301056	0.09517707853725275	0.2821540704001072	0.4434892883167643	0.23366572669641675	0.6210883375482625	0.23495573328788708	0.28988033375919914
NR	YAC	0	4	0.13771730405014732	0.08274669291372656	0.5420819473752831	0.7189464168176748	0.29201849836260746	0.8018646465975928	0.2271349258451695	0.28713611365493935	0.13771730405014732	0.08274669291372656	0.5420819473752831	0.7189464168176748	0.29201849836260746	0.8018646465975928	0.2271349258451695	0.28713611365493935	0.141686716538624	0.22456109402078409	0.47778083959374623	0.6069193864650885	0.30651321704785817	0.894823315674081	0.45551171479473906	0.2955933390933324	0.13771730405014732	0.08274669291372656	0.5420819473752831	0.7189464168176748	0.29201849836260746	0.8018646465975928	0.2271349258451695	0.28713611365493935	0.13771730405014732	0.08274669291372656	0.5420819473752831	0.7189464168176748	0.29201849836260746	0.8018646465975928	0.2271349258451695	0.28713611365493935
NR	YAC	0	4	0.11224155100333479	0.11219768604444721	0.7359697636622266	0.9676688126456553	0.4881812723203738	1.0364903511792047	0.29156812434342166	0.22128584620584796	0.11224155100333479	0.11219768604444721	0.7359697636622266	0.9676688126456553	0.4881812723203738	1.0364903511792047	0.29156812434342166	0.22128584620584796	0.1495242434143308	0.318565356567453	0.6444507721554433	0.8251334318823598	0.46580554021231524	1.1789078873451762	0.5587282167083063	0.28966909713358435	0.11224155100333479	0.11219768604444721	0.7359697636622266	0.9676688126456553	0.4881812723203738	1.0364903511792047	0.29156812434342166	0.22128584620584796	0.11224155100333479	0.11219768604444721	0.7359697636622266	0.9676688126456553	0.4881812723203738	1.0364903511792047	0.29156812434342166	0.22128584620584796
NR	YAC	0	4	0.1897216482902941	0.16547660627790475	0.6180488570193727	0.6310603021313559	0.6363921224953596	0.676011244912365	0.20360901907468124	0.06380560737795674	0.1897216482902941	0.16547660627790475	0.6180488570193727	0.6310603021313559	0.6363921224953596	0.676011244912365	0.20360901907468124	0.06380560737795674	0.2001936954302581	0.3413380080320332	0.5498844016318112	0.5909207450154831	0.5148732793215671	0.7483668860003805	0.402833958540406	0.1588920571417441	0.1897216482902941	0.16547660627790475	0.6180488570193727	0.6310603021313559	0.6363921224953596	0.676011244912365	0.20360901907468124	0.06380560737795674	0.1897216482902941	0.16547660627790475	0.6180488570193727	0.6310603021313559	0.6363921224953596	0.676011244912365	0.20360901907468124	0.06380560737795674
NR	YAC	0	4	0.25307226751223294	0.33743280114980084	0.3796827099591664	0.4171325189917199	0.7188718181876007	0.6770609470638148	0.1864451116847956	0.3234696135447281	0.25307226751223294	0.33743280114980084	0.3796827099591664	0.4171325189917199	0.7188718181876007	0.6770609470638148	0.1864451116847956	0.3234696135447281	0.2879994539305242	0.3630812132964923	0.3571556282024515	0.4300716097540582	0.4978634925448509	0.595904548777615	0.2404253645029939	0.2863265767486902	0.25307226751223294	0.33743280114980084	0.3796827099591664	0.4171325189917199	0.7188718181876007	0.6770609470638148	0.1864451116847956	0.3234696135447281	0.25307226751223294	0.33743280114980084	0.3796827099591664	0.4171325189917199	0.7188718181876007	0.6770609470638148	0.1864451116847956	0.3234696135447281
NR	YAC	0	4	0.1964466878051924	0.09422199576881249	0.23889375805687166	0.35592797520796493	0.15799979472136347	0.4166710872294198	0.09226091934940261	0.34265940090618835	0.1964466878051924	0.09422199576881249	0.23889375805687166	0.35592797520796493	0.15799979472136347	0.4166710872294198	0.09226091934940261	0.34265940090618835	0.15269174226453017	0.13794967943987888	0.2408714061627594	0.30386656841189585	0.17770426514073756	0.4355358567032318	0.25650694051578143	0.2778852645975838	0.1964466878051924	0.09422199576881249	0.23889375805687166	0.35592797520796493	0.15799979472136347	0.4166710872294198	0.09226091934940261	0.34265940090618835	0.1964466878051924	0.09422199576881249	0.23889375805687166	0.35592797520796493	0.15799979472136347	0.4166710872294198	0.09226091934940261	0.34265940090618835
NR	YAC	0	4	0.17838673558132417	0.09869845919996063	0.48947332066509214	0.7368977462002808	0.2608862154122913	0.834222054980008	0.19275259870016828	0.388089604953504	0.17838673558132417	0.09869845919996063	0.48947332066509214	0.7368977462002808	0.2608862154122913	0.834222054980008	0.19275259870016828	0.388089604953504	0.17163701315091745	0.21921278086354107	0.4489511697397993	0.6171568350696031	0.29371402786119927	0.9142128872315596	0.45001697270511193	0.36593611856518515	0.17838673558132417	0.09869845919996063	0.48947332066509214	0.7368977462002808	0.2608862154122913	0.834222054980008	0.19275259870016828	0.388089604953504	0.17838673558132417	0.09869845919996063	0.48947332066509214	0.7368977462002808	0.2608862154122913	0.834222054980008	0.19275259870016828	0.388089604953504
NR	YAC	0	4	0.2505465949051077	0.13456465666967907	0.5278684195347049	0.9152636493403319	0.33739594721275784	1.0167498404338418	0.15704004118218565	0.4856394470587973	0.2505465949051077	0.13456465666967907	0.5278684195347049	0.9152636493403319	0.33739594721275784	1.0167498404338418	0.15704004118218565	0.4856394470587973	0.22332339473544877	0.26417078069038447	0.5132274140544166	0.7697210927375979	0.37361089003543346	1.101330354315871	0.4872876215999523	0.449225314409442	0.2505465949051077	0.13456465666967907	0.5278684195347049	0.9152636493403319	0.33739594721275784	1.0167498404338418	0.15704004118218565	0.4856394470587973	0.2505465949051077	0.13456465666967907	0.5278684195347049	0.9152636493403319	0.33739594721275784	1.0167498404338418	0.15704004118218565	0.4856394470587973
NR	YAC	0	4	0.24364886847734138	0.3853931909981091	0.5963325462432286	1.1011430874025698	0.36446757127394985	1.2350646720882303	0.35324260190935464	0.5023276183882118	0.24364886847734138	0.3853931909981091	0.5963325462432286	1.1011430874025698	0.36446757127394985	1.2350646720882303	0.35324260190935464	0.5023276183882118	0.32139936990583573	0.41726335761097033	0.529751636536945	0.885935816743707	0.46279585778633514	1.383644895953454	0.6647247320647125	0.5701569524794446	0.24364886847734138	0.3853931909981091	0.5963325462432286	1.1011430874025698	0.36446757127394985	1.2350646720882303	0.35324260190935464	0.5023276183882118	0.24364886847734138	0.3853931909981091	0.5963325462432286	1.1011430874025698	0.36446757127394985	1.2350646720882303	0.35324260190935464	0.5023276183882118
