	task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
0	NR	YAG	1	14	0.1863618370060249	0.3983477793029878	0.1729338332054501	0.4306749875504145	0.3478887322493955	0.28663137530574384	0.6092774378985258	0.5174421305643077	0.3542503610597789	0.3842923169359756	0.2539350433072525	0.48125508315466803	0.3952583429769335	0.3028700712731341	0.7285326997504661	0.5822203888817462	0.3542503610597789	0.3842923169359756	0.2539350433072525	0.48125508315466803	0.3952583429769335	0.3028700712731341	0.7285326997504661	0.5822203888817462	-1	-1	-1	-1	-1	-1	-1	-1	0.28466495736952496	0.31511512416236354	0.2831547926570671	0.4378912354276159	0.3461450661457212	0.4230834701826578	0.695306478027451	0.5361811251484596
1	NR	YAG	1	14	0.5554719268068045	0.5892780151137434	0.5681918621719614	0.6896380378956875	0.41408368327205886	0.7294866306490307	0.7984092436063641	0.7303626724840099	0.6023622390678016	0.603477059051203	0.5292465680417519	0.8488131881117554	0.5153355637894218	0.5959404937903976	1.1088437250680552	0.7435284698775844	0.6023622390678016	0.603477059051203	0.5292465680417519	0.8488131881117554	0.5153355637894218	0.5959404937903976	1.1088437250680552	0.7435284698775844	-1	-1	-1	-1	-1	-1	-1	-1	0.6955083350530987	0.46505377973525314	0.48644068248631794	0.7989763971673476	0.45452747698236223	0.7864544223729842	1.0251834132591426	0.7974760941133615
2	NR	YAG	1	14	0.5649290987484786	0.6044653176043535	0.5898846373001908	0.8218066407956787	0.5989333663504058	0.8146626203148382	0.7455813599831934	0.3761617205866704	0.47028111368845904	0.5551298876273572	0.6248341212588449	0.9369835164622995	0.5456017992649964	0.5603935737208017	1.0299799507034466	0.5581550938098867	0.47028111368845904	0.5551298876273572	0.6248341212588449	0.9369835164622995	0.5456017992649964	0.5603935737208017	1.0299799507034466	0.5581550938098867	-1	-1	-1	-1	-1	-1	-1	-1	0.5989224023278367	0.4553860236779714	0.6695024346133441	0.8580417707039905	0.5292689761823695	0.7872710823153323	0.8834369909907628	0.7467928561523857
3	NR	YAG	1	14	0.35631809205177994	0.5708493351353592	0.5273427766634036	0.6024898856271443	0.6879186416670396	0.8136448644197725	0.7176208803139532	0.4289748534856273	0.3954866352446543	0.43400219092593595	0.6002515462674436	0.7760103753430339	0.5824720735202062	0.6543638781503943	1.003296845443434	0.6869861078043763	0.3954866352446543	0.43400219092593595	0.6002515462674436	0.7760103753430339	0.5824720735202062	0.6543638781503943	1.003296845443434	0.6869861078043763	-1	-1	-1	-1	-1	-1	-1	-1	0.42798062620680266	0.33462040096509105	0.5510047063352499	0.6690131726365011	0.5592366960781844	0.7565475342841738	0.8345194203522528	0.6989146023228265
4	NR	YAG	1	14	0.2997614577973434	0.4689991135537793	0.324569131711037	0.7273501098151811	0.5250572886062574	0.7604806824102134	0.7978710498786308	0.42079805928233294	0.3102192326921401	0.41700348574110857	0.43617222324056126	0.7334354411400299	0.4905145584433821	0.5831587675720102	1.0029480221988054	0.6280973320609129	0.3102192326921401	0.41700348574110857	0.43617222324056126	0.7334354411400299	0.4905145584433821	0.5831587675720102	1.0029480221988054	0.6280973320609129	-1	-1	-1	-1	-1	-1	-1	-1	0.3594350644391036	0.3189730169856281	0.4177917454005391	0.594391485203894	0.4950909384159821	0.7442310003374956	0.8198139133367053	0.6898814737043356
5	NR	YAG	1	14	0.36848688902815246	0.32366101797842434	0.2897486635018591	0.38309380316390934	0.33139843925260576	0.5041107027114801	0.538155700920513	0.2413133734149184	0.25976302000950413	0.3016442933771615	0.361831996646031	0.545701068737475	0.4007554088358608	0.5089055771767972	0.6834030955074554	0.38583724480902465	0.25976302000950413	0.3016442933771615	0.361831996646031	0.545701068737475	0.4007554088358608	0.5089055771767972	0.6834030955074554	0.38583724480902465	-1	-1	-1	-1	-1	-1	-1	-1	0.2778616849677031	0.23317490908199387	0.3108472711693515	0.45959604101537826	0.37427401961160106	0.6580687018965161	0.5530658759714137	0.4572720329931168
6	NR	YAG	1	14	0.4279430923231136	0.47512866478630233	0.4324685134019206	0.5562793925820971	0.35614979650967504	0.8139944445329937	0.523380074119233	0.5491184827957448	0.47936732692567274	0.5259871682390888	0.4368458268377634	0.6856748078927162	0.4102857680964641	0.5634926442496906	0.5748073040461159	0.4890772719483818	0.47936732692567274	0.5259871682390888	0.4368458268377634	0.6856748078927162	0.4102857680964641	0.5634926442496906	0.5748073040461159	0.4890772719483818	-1	-1	-1	-1	-1	-1	-1	-1	0.6114201005376353	0.457949412327823	0.4548586856305606	0.6356039150923469	0.3912480087408407	0.6997292334597431	0.6359853579706414	0.6318567276018581
7	NR	YAG	1	14	0.6120837490645746	0.6046677110005614	0.7371090765938398	0.7314403345063516	0.6888925814274016	0.9932285371641373	0.7770795490972084	0.6157214342584162	0.5685456063941718	0.5075546507140096	0.7919163655285917	1.1175252529373032	0.6939819544736684	0.6839514781033391	1.0311486285495661	0.7065108847167983	0.5685456063941718	0.5075546507140096	0.7919163655285917	1.1175252529373032	0.6939819544736684	0.6839514781033391	1.0311486285495661	0.7065108847167983	-1	-1	-1	-1	-1	-1	-1	-1	0.7707167474112836	0.4345529661057896	0.8123892029510421	1.1217148253465745	0.6050281706394496	0.8731204626529413	0.9089796864675046	0.8896075902735924
8	NR	YAG	1	14	0.7024695409478124	0.6790307423385895	0.7013736977187637	0.7729614001831925	0.7600692343406247	1.0399807598396	0.8627676297150549	0.5258243618556973	0.6578227227706656	0.5510982468820286	0.8941871480486555	1.224261016620654	0.7260323215451265	0.7519044356217638	1.177240086253359	0.7210433707497124	0.6578227227706656	0.5510982468820286	0.8941871480486555	1.224261016620654	0.7260323215451265	0.7519044356217638	1.177240086253359	0.7210433707497124	-1	-1	-1	-1	-1	-1	-1	-1	0.8265537213486639	0.49041504000131236	0.9195997180768462	1.113564281916539	0.6742244829803471	0.9281928434297152	1.0994857590576637	0.9368762612596261
9	NR	YAG	1	14	0.49692696182979684	0.524172823092314	0.523845725222368	0.6961254530315518	0.6276260971245776	0.9163924596689167	0.749672122948363	0.35247591277962004	0.39437860168323724	0.4173459136919745	0.6864367894285428	0.9883085123646094	0.5856410665038869	0.6758526367984516	1.0571850912516447	0.5866113176167981	0.39437860168323724	0.4173459136919745	0.6864367894285428	0.9883085123646094	0.5856410665038869	0.6758526367984516	1.0571850912516447	0.5866113176167981	-1	-1	-1	-1	-1	-1	-1	-1	0.5157634315293987	0.3461594612785676	0.6809312836168905	0.8876705173270514	0.5707825674282568	0.8241606874496789	0.8730435467464445	0.7666790356269058
