	task	subject	sentence_id	word_id	FFD_a1	FFD_a2	FFD_b1	FFD_b2	FFD_g1	FFD_g2	FFD_t1	FFD_t2	GD_a1	GD_a2	GD_b1	GD_b2	GD_g1	GD_g2	GD_t1	GD_t2	GPT_a1	GPT_a2	GPT_b1	GPT_b2	GPT_g1	GPT_g2	GPT_t1	GPT_t2	SFD_a1	SFD_a2	SFD_b1	SFD_b2	SFD_g1	SFD_g2	SFD_t1	SFD_t2	TRT_a1	TRT_a2	TRT_b1	TRT_b2	TRT_g1	TRT_g2	TRT_t1	TRT_t2
0	NR	YAC	2	5	0.12931065401471786	0.1400127975437305	0.0917112602292707	0.18743785914032543	0.10300330266525455	0.24015619985950648	0.10603343575141908	0.10239671842416358	0.12931065401471786	0.1400127975437305	0.0917112602292707	0.18743785914032543	0.10300330266525455	0.24015619985950648	0.10603343575141908	0.10239671842416358	0.12931065401471786	0.1400127975437305	0.0917112602292707	0.18743785914032543	0.10300330266525455	0.24015619985950648	0.10603343575141908	0.10239671842416358	0.12931065401471786	0.1400127975437305	0.0917112602292707	0.18743785914032543	0.10300330266525455	0.24015619985950648	0.10603343575141908	0.10239671842416358	0.12931065401471786	0.1400127975437305	0.0917112602292707	0.18743785914032543	0.10300330266525455	0.24015619985950648	0.10603343575141908	0.10239671842416358
1	NR	YAC	2	5	0.3603695612257009	0.22072538763035712	0.2784630628673884	0.23053150739544054	0.1312129953405829	0.656913484112084	0.5400173602231819	0.22273698774968137	0.3603695612257009	0.22072538763035712	0.2784630628673884	0.23053150739544054	0.1312129953405829	0.656913484112084	0.5400173602231819	0.22273698774968137	0.3603695612257009	0.22072538763035712	0.2784630628673884	0.23053150739544054	0.1312129953405829	0.656913484112084	0.5400173602231819	0.22273698774968137	0.3603695612257009	0.22072538763035712	0.2784630628673884	0.23053150739544054	0.1312129953405829	0.656913484112084	0.5400173602231819	0.22273698774968137	0.3603695612257009	0.22072538763035712	0.2784630628673884	0.23053150739544054	0.1312129953405829	0.656913484112084	0.5400173602231819	0.22273698774968137
2	NR	YAC	2	5	0.3753315492999496	0.3288582640716744	0.1273352540803193	0.3429380247415344	0.24223241876494728	0.7998194464947539	0.4283852278130314	0.256725420030562	0.3753315492999496	0.3288582640716744	0.1273352540803193	0.3429380247415344	0.24223241876494728	0.7998194464947539	0.4283852278130314	0.256725420030562	0.3753315492999496	0.3288582640716744	0.1273352540803193	0.3429380247415344	0.24223241876494728	0.7998194464947539	0.4283852278130314	0.256725420030562	0.3753315492999496	0.3288582640716744	0.1273352540803193	0.3429380247415344	0.24223241876494728	0.7998194464947539	0.4283852278130314	0.256725420030562	0.3753315492999496	0.3288582640716744	0.1273352540803193	0.3429380247415344	0.24223241876494728	0.7998194464947539	0.4283852278130314	0.256725420030562
3	NR	YAC	2	5	0.42055231714361	0.48921438193320743	0.26182098534198506	0.48379755827295795	0.41021516724708573	0.9965972325663524	0.5198239686902306	0.31885206566533236	0.42055231714361	0.48921438193320743	0.26182098534198506	0.48379755827295795	0.41021516724708573	0.9965972325663524	0.5198239686902306	0.31885206566533236	0.42055231714361	0.48921438193320743	0.26182098534198506	0.48379755827295795	0.41021516724708573	0.9965972325663524	0.5198239686902306	0.31885206566533236	0.42055231714361	0.48921438193320743	0.26182098534198506	0.48379755827295795	0.41021516724708573	0.9965972325663524	0.5198239686902306	0.31885206566533236	0.42055231714361	0.48921438193320743	0.26182098534198506	0.48379755827295795	0.41021516724708573	0.9965972325663524	0.5198239686902306	0.31885206566533236
4	NR	YAC	2	5	0.17500521943217967	0.3599966409214366	0.36340963493782186	0.45261801279901326	0.34201251742410893	0.5923906702274562	0.13008552424742462	0.2883011015681168	0.17500521943217967	0.3599966409214366	0.36340963493782186	0.45261801279901326	0.34201251742410893	0.5923906702274562	0.13008552424742462	0.2883011015681168	0.17500521943217967	0.3599966409214366	0.36340963493782186	0.45261801279901326	0.34201251742410893	0.5923906702274562	0.13008552424742462	0.2883011015681168	0.17500521943217967	0.3599966409214366	0.36340963493782186	0.45261801279901326	0.34201251742410893	0.5923906702274562	0.13008552424742462	0.2883011015681168	0.17500521943217967	0.3599966409214366	0.36340963493782186	0.45261801279901326	0.34201251742410893	0.5923906702274562	0.13008552424742462	0.2883011015681168
5	NR	YAC	2	5	0.13763833582009402	0.12849767920969146	0.269964128413112	0.49980813119879575	0.38538930983778724	0.27758498181123187	0.18516902294307144	0.19306267184578982	0.13763833582009402	0.12849767920969146	0.269964128413112	0.49980813119879575	0.38538930983778724	0.27758498181123187	0.18516902294307144	0.19306267184578982	0.13763833582009402	0.12849767920969146	0.269964128413112	0.49980813119879575	0.38538930983778724	0.27758498181123187	0.18516902294307144	0.19306267184578982	0.13763833582009402	0.12849767920969146	0.269964128413112	0.49980813119879575	0.38538930983778724	0.27758498181123187	0.18516902294307144	0.19306267184578982	0.13763833582009402	0.12849767920969146	0.269964128413112	0.49980813119879575	0.38538930983778724	0.27758498181123187	0.18516902294307144	0.19306267184578982
6	NR	YAC	2	5	0.29135113539077756	0.21971592006947885	0.10942357890035895	0.19401969767622612	0.17729597779059406	0.4381301325001781	0.29213970865220723	0.15516266506978438	0.29135113539077756	0.21971592006947885	0.10942357890035895	0.19401969767622612	0.17729597779059406	0.4381301325001781	0.29213970865220723	0.15516266506978438	0.29135113539077756	0.21971592006947885	0.10942357890035895	0.19401969767622612	0.17729597779059406	0.4381301325001781	0.29213970865220723	0.15516266506978438	0.29135113539077756	0.21971592006947885	0.10942357890035895	0.19401969767622612	0.17729597779059406	0.4381301325001781	0.29213970865220723	0.15516266506978438	0.29135113539077756	0.21971592006947885	0.10942357890035895	0.19401969767622612	0.17729597779059406	0.4381301325001781	0.29213970865220723	0.15516266506978438
7	NR	YAC	2	5	0.41541684652713035	0.29694214985947803	0.11035493472387826	0.3264602717339328	0.246430774828877	0.8275908425578566	0.4865744123635751	0.2622052447272938	0.41541684652713035	0.29694214985947803	0.11035493472387826	0.3264602717339328	0.246430774828877	0.8275908425578566	0.4865744123635751	0.2622052447272938	0.41541684652713035	0.29694214985947803	0.11035493472387826	0.3264602717339328	0.246430774828877	0.8275908425578566	0.4865744123635751	0.2622052447272938	0.41541684652713035	0.29694214985947803	0.11035493472387826	0.3264602717339328	0.246430774828877	0.8275908425578566	0.4865744123635751	0.2622052447272938	0.41541684652713035	0.29694214985947803	0.11035493472387826	0.3264602717339328	0.246430774828877	0.8275908425578566	0.4865744123635751	0.2622052447272938
8	NR	YAC	2	5	0.47537911780245656	0.32481748332927446	0.12246908074340561	0.3687692717854098	0.3410661158331089	0.9971720544266999	0.5554247347832398	0.3153406290813667	0.47537911780245656	0.32481748332927446	0.12246908074340561	0.3687692717854098	0.3410661158331089	0.9971720544266999	0.5554247347832398	0.3153406290813667	0.47537911780245656	0.32481748332927446	0.12246908074340561	0.3687692717854098	0.3410661158331089	0.9971720544266999	0.5554247347832398	0.3153406290813667	0.47537911780245656	0.32481748332927446	0.12246908074340561	0.3687692717854098	0.3410661158331089	0.9971720544266999	0.5554247347832398	0.3153406290813667	0.47537911780245656	0.32481748332927446	0.12246908074340561	0.3687692717854098	0.3410661158331089	0.9971720544266999	0.5554247347832398	0.3153406290813667
9	NR	YAC	2	5	0.5679706330148991	0.48792253255252716	0.4477243037877466	0.5432470443334104	0.3576650310857642	1.048642097130684	1.0546908254839131	0.27016013849490556	0.5679706330148991	0.48792253255252716	0.4477243037877466	0.5432470443334104	0.3576650310857642	1.048642097130684	1.0546908254839131	0.27016013849490556	0.5679706330148991	0.48792253255252716	0.4477243037877466	0.5432470443334104	0.3576650310857642	1.048642097130684	1.0546908254839131	0.27016013849490556	0.5679706330148991	0.48792253255252716	0.4477243037877466	0.5432470443334104	0.3576650310857642	1.048642097130684	1.0546908254839131	0.27016013849490556	0.5679706330148991	0.48792253255252716	0.4477243037877466	0.5432470443334104	0.3576650310857642	1.048642097130684	1.0546908254839131	0.27016013849490556
